title,image,content
FeardotCom,https://upload.wikimedia.org/wikipedia/en/a/a9/FeardotCom_poster.jpg,"Mike Reilly is an NYPD detective who is called to the scene of a mysterious death in the subway system. The victim, Polidori, exhibits bleeding from his eyes and other orifices and, by the frozen look on his face, appears to have seen something horrifying before being hit by a train. Department of Health researcher Terry Huston is intrigued by the find as well, particularly when several more victims show up with identical symptoms.  When a contagious virus is ruled out, Terry and Mike team up to discover what might be killing these people. Initially they are unable to find anything to connect the deaths together; after some more digging for clues, they eventually discover that all of the victims' computers crashed shortly before their passings. They send each of the victims' hard drives to Mike's friend, Denise Stone, who is a forensic specialist.  Denise discovers that all of the victims had visited a website called Feardotcom.com, which depicts voyeuristic torture murder. Upon looking at the site herself, Denise is subjected to various sights and sounds of torture that eventually drive her insane, resulting in her falling to her death from her apartment window.  Mike feels guilty, thinking that he should have never gotten Denise involved in the case. Terry figures out that people who visit the website die within 48 hours, apparently from what they feared most in their lives. Despite such dangerous knowledge, both she and Mike visit the site in order to figure out what is happening.  As they begin to experience paranoia and hallucinations (like the deceased), including that of a young girl and her inflatable ball, they race against time to figure out if any of it has any connection to an extremely vicious serial killer, Alistair Pratt, who has been eluding Mike and the FBI for years.  It is revealed that Feardotcom is, in fact, a ghost site made by one of Pratt's first victims, who is seeking revenge because people watched her being tortured and murdered. She was tortured by Pratt for 48 hours before she begged him to kill her, which explains why the victims have 48 hours to live. Mike and Terry track down Pratt and release the spirit of the murdered girl from the website, which kills Pratt. However, Mike is also killed by Pratt.  The ending scene shows Terry lying in her bed with her cat.  The phone rings but she hears no one on the line, only online static.  She hangs up and hugs the cat."
Feast (2005 film),https://upload.wikimedia.org/wikipedia/en/7/7e/Feast_%28movie_poster%29.jpg,"As people are enjoying drinks in a Nevada-located bar, a man covered in blood—identified onscreen as ""Hero"" (Eric Dane)—enters through the door and warns them all of impending danger. No one heeds his warning, so he shows the bar patrons the head of a repulsive creature to make them take him seriously. He is soon pulled through a window and decapitated by one of the monsters. After the carnage, a woman—""Heroine"" (Navi Rawat)—bursts through the door and reveals herself to be the recently deceased man's wife. After a brief sentimental moment between the wife and her late husband, the bar patrons begin boarding up the windows in the bar. Despite their efforts, a young monster bursts through an uncovered window and begins attacking. As a monster outside bursts its hand through ""Vet"" (Anthony ""Treach"" Criss), ""Edgy Cat"" (Jason Mewes) has his face torn off and is accidentally shot dead, and the little monster cuts off the leg of one of the women — ""Harley Mom"" (Diane Ayala Goldner)—who is initially assumed to have died from massive blood loss.  The monster disappears for some time, then is found attempting to sexually penetrate one of the deer heads nailed to the wall. A shotgun blast removes the deer head and monster. The monster drops into a freezer which is then sealed shut, trapping it inside. Following this, the remaining windows are boarded up and the bar patrons are given a moment of peace. Trying to call for help, they learn that the only phone in the bar has been hit by a stray shotgun blast and rendered useless. One of the women—""Tuffy"" (Krista Allen)—suddenly realizes that her son Cody (Tyler Patrick Jones) is still upstairs and runs to get him. Once she finds her child the group rejoices until the boy is pulled through a window and eaten by one of the monsters, leaving only his right foot behind. Tuffy is incapacitated by grief, while the monster vomits a stream of slime at one of the group—""Beer Guy"" (Judah Friedlander). As the remaining people regroup downstairs, they realize that the slime has a decomposing effect and that Beer Guy is being slowly overcome by its effects.  The group kills the young monster in the freezer and hangs it outside. The monster's parents quickly eat the child, have sex and produce two offspring in a matter of seconds, all of whom begin to attack the pub with renewed fury. Meanwhile, one of the women—""Honey Pie"" (Jenny Wade)—begins washing off the blood and has to take off her clothes, much to the amusement of the others. The patrons regroup and enact various attempts to escape or drive off the monsters, including using Harley Mom's body as boobytrap while the Heroine and the ""Coach"" (Henry Rollins) attempt to escape. Upon discovering she's still alive, ""Bossman"" (Duane Whitaker) continues to prepare to sacrifice her to the creatures when she is suddenly grabbed by a baby monster that starts sexually assaulting her. The distraction fails, leading to the accidental death of the Heroine at the hands of another character, ""Bozo"" (Balthazar Getty). Driven by rage over the death of her child, Tuffy aggressively takes charge of the remaining survivors, which results in the audience seeing her nickname change from ""Tuffy"" to ""Heroine 2"". After ""Coach"" and ""Bossman"" are killed, ""Honey Pie"" successfully makes it to a truck, giving the other characters brief cause for hope (until they realize she is speeding off by herself).  A fight to the death between the last remaining humans and monsters ensues, resulting in the deaths of ""Beer Guy"" and supposedly the ""Bartender"" (Clu Gulager). Bozo, his brother Hot Wheels (Josh Zuckerman), and Tuffy (Heroine 2) survive, and drive off to retrieve the Heroine and Hero's daughter. One person—""Grandma"" (Eileen Ryan)—is shown to still be alive within the bar but is attacked by one of the remaining monsters."
Feast III: The Happy Finish,https://upload.wikimedia.org/wikipedia/en/3/39/Feast_3_poster.jpg,"Honey Pie is mauled and beheaded by a monster, which quickly digests and excretes her head. Lightning survived the explosion near him and stumbles off. The remaining survivors (Biker Queen, Tat Girl, Tit Girl, Secrets, Bartender, Slasher, and Greg, now with a pipe lodged in his head) are then attacked by monsters on the roof of the building where they are hiding. Thunder is seen still alive and crawling away after being disemboweled but is run over by a man named Shitkicker.  Shitkicker smashes open the front door of the police station and enters. The rooftop survivors make their way to the jail, where Hobo attempts to kill them but gets beaten by the biker girls. Greg reveals that Slasher has a lot of used cars that the survivors can use to escape. Shitkicker is accidentally shot in the head by Secrets. The gunshot alerts the monsters, who enter the police station. The group then decides to run to the used car lot.  Once they exit, Slasher runs a different way from the group and then trips Hobo as a distraction for the monsters. While a monster begins to eat one of Hobo's legs, Slasher runs towards a metal storage unit. The monster lets Hobo go and resumes going after Slasher, who is joined by Tat and Tit Girl of the biker women. Inside the unit, they meet about a dozen survivors who proceed to gang up and beat Slasher for ripping them off with his car deals. Slasher moves to the back of the unit and stands against the back wall. A monster spots a hole Slasher is standing in front of and uses the hole to rape Slasher, impregnating him. A monster then immediately bursts through Slasher's stomach, giving birth to a Slasher hybrid, killing the dozen survivors inside the unit. Meanwhile, Secrets, Greg, and Bartender find the wounded Lightning and take him with them. Biker Queen frees the biker girls, and they run from the Slasher/monster hybrid. They follow Hobo down a hole in an attempt to hide inside his buried school bus/meth lab.  Monsters follow them and kill Tit Girl. Biker Queen is finally able to get the bus started, and as they leave, Tat Girl sets Hobo and a monster on fire, who then fall out of the back of the bus. The bus emerges from underground with Biker Queen and Tat Girl intending to abandon the remaining survivors; however, the bus dies just as the other survivors catch up. The monsters immediately swarm the bus, but the group is saved by a man named Short Bus Gus, who seemingly has the ability to repel the monsters. He then leads the survivors into the sewers in an attempt to reach the big city. While working their way through the sewers, Tat Girl is killed by infected townies. The survivors are about to be killed by the infected until another survivor known as Jean Claude Segal saves them. Jean Claude tries to lead the survivors to the surface when he is attacked by a monster and has one of his arms bitten off. The survivors are then separated into two groups, Jean Claude and Bartender, and Biker Queen, Secrets, Greg, Lightning, and Short Bus Gus. While trying to cauterize one of Jean Claude's wounds, Bartender accidentally blows off his remaining arm.  The other group of survivors finds the Hive, which is a gigantic rave with infected townies and monsters who spew their vomit on the people, causing horrible mutation and insanity. The survivors are reunited, but are spotted by an infected townie and Biker Queen is infected. Jean Claude volunteers to stay behind to fight off infected townies to give the survivors a chance to escape. Jean Claude manages to fend off the infected townies for a short while before being ripped in half.  Short Bus Gus finds out that it has been his malfunctioning hearing aid that has been repelling the monsters and is impaled by a monster. The Slasher monster finally catches up with the group and kills the attacking monster and then forcibly removes the pipe lodged in Greg's head, killing him. Secrets is insane with grief and savagely attacks the Slasher/monster hybrid, killing him with the same pipe that was lodged in Greg's head.  Biker Queen takes off with one of the monsters, setting off its internal alarm system in an attempt to draw the monsters away from the remaining survivors. Bartender tells Secrets and Lightning that they are the only survivors left and that they have to repopulate now. Secrets looks up just as the foot of a giant robot crushes her, as well as Lightning, and walks away. Bartender slowly walks towards the camera and murmurs ""Goddamn it""."
Feast of Love,https://upload.wikimedia.org/wikipedia/en/e/e6/Feast_of_love.jpg,"The movie deals with love and its many permutations, set within a community of friends in Portland, Oregon. Harry Stevenson, a local community college professor, provides narration throughout the film about how love can affect one's life.  Bradley  Bradley runs a small cafe in Portland. He has been married to his wife Kathryn for six years. Their marriage becomes strained when Kathryn begins a lesbian affair with Jenny, whom she meets playing softball. She leaves Bradley. The divorce affects him greatly, but he soon finds love again with Diana, a real estate agent who has a history with a married man named David. Though she ends her affair with David to marry Bradley, they ultimately declare they are in love with each other and Diana leaves Bradley, again devastating him. Now twice divorced, Bradley suffers an emotional breakdown and stabs himself in the hand. As his hand is being sutured at  the hospital, he falls for his doctor, Margit. In the film's conclusion, the two are revealed to marry.  Oscar and Chloe  Oscar is a young man working at Bradley's cafe who soon meets and falls in love with a girl named Chloe. However, Oscar is revealed to be living with his alcoholically abusive father, Bat. When Chloe visits a fortune-teller, she is told that Oscar will die. Chloe, though upset at first, straightens her resolve about her love for Oscar and their future together. Coming home, she urges Oscar to marry her immediately. At the wedding, Chloe reveals to Harry that she is pregnant, and plans to have another baby right after due to Harry's advice of having ""two."" In the film's conclusion everybody gathers for an afternoon in the park. While playing football, Oscar collapses; despite an attempt to get him to a hospital, congested traffic interferes, and he dies of a heart defect. Bat attempts to avenge his son's death by harming Chloe but Harry scares him off, and then asks Chloe if he and his wife Esther can 'adopt' her as their own.  Diana and David  Diana is a successful realtor and has been carrying on an affair with the married David. Though she asks him numerous times to leave his wife of 11 years, Karen, he cannot bring himself to do it. Their relationship becomes even more volatile when Diana begins dating Bradley and falls in love with him. David insists he loves Diana, but is unable to leave his wife. Diana marries Bradley and ends her affair with David. However, their love is later rekindled when Karen discovers her husband was cheating, leaving him. Free at last, David and Diana have an emotional confrontation in the park that ends with a kiss that Oscar and Chloe happen to see (and viewers can assume they tell Bradley), fueling their divorce and Bradley stabbing himself. In the film's conclusion Diana and David are shown as a public and functionally happy couple.  Harry and Esther  Harry and his wife Esther have been married a long time. Harry is a patron at Bradley's cafe and often provides the younger generation with advice on love. However, it is revealed that Harry and Esther are masking their own grief after the death of their adult son, Aaron. Harry reveals the nature of his son's death to Chloe, whom he and Esther grow very close to. Harry has also been struggling with the decision of going back to work as a professor at a university. In the film's conclusion, after Oscar's death, Harry and Esther offer to adopt a now widowed and pregnant Chloe, who tearfully accepts their offer."
Feel the Noise,https://upload.wikimedia.org/wikipedia/en/a/ab/Feel_the_noise.jpg,"After a run-in with local thugs to raise money for a chance at a record deal, a Harlem born aspiring rapper of an African American mother and Puerto Rican father, Rob (Omarion) flees to Puerto Rico, seeks refuge with a Puerto Rican father (Giancarlo Esposito) he never knew, and finds his salvation in Reggaeton, a spicy blend of hip-hop, reggae and Latin beats. Puerto Rico, the spiritual home of Reggaeton, inspires Rob and his step-brother Javi (Victor Rasuk) to pursue their dream of becoming Reggaeton stars. Together with a dancer named C.C., they learn what it means to stay true to themselves and each other, while overcoming obstacles in love, greed and pride, all culminating in an explosive performance at New York's Puerto Rican Day Parade."
Felicity: An American Girl Adventure,https://upload.wikimedia.org/wikipedia/en/7/7d/An_American_Girl_%28Felicity%29_DVD_Cover.jpg,"Ten-year-old Felicity Merriman is growing up in Williamsburg, Virginia, just before the American Revolution. High-spirited and independent, Felicity decides to tame a wild horse owned by an abusive leather maker/tanner, Jiggy Nye. Even though her parents Martha and Edward forbid her, she runs off to be with the horse, whom she names Penny. She eventually tames Penny and the two become fast friends.  Meanwhile, tension grows between the colonists. Some, including Edward and his apprentice Ben Davidson, wish for independence from King George III of England. Others, like Felicity’s grandfather and her best friend Elizabeth Cole’s family, remain loyal to the king."
Felon (film),https://upload.wikimedia.org/wikipedia/en/9/95/Felonposter08.jpg,"Wade Porter is a blue-collar worker living with his fiancée Laura and their son Michael. One night, they hear a burglar in the house while they're sleeping. Wade chases him out of the house and hits him in the head with a baseball bat, unintentionally killing him on his lawn. For attacking an unarmed intruder after he exited the house, he is arrested and charged with murder. At the urging of his public defender, he enters a plea of no contest in exchange for a reduced sentence of three years for involuntary manslaughter.  During the bus ride to prison Danny Sampson, leader of the local Aryan Brotherhood, stabs a man and hides the knife with young Aryan member Snowman who is sitting behind Wade. In a moment's panic, Snowman hides the knife under Wade's seat and forces him to deny knowledge of it.   As a result, Wade is sent to solitary confinement until the stabbing can be investigated. Lieutenant Jackson interrogates him about the stabbing but he doesn't cooperate with the investigation. Jackson decides to send Wade to the Security Housing Unit (SHU) where he is the commanding officer.  John Smith is serving a life sentence at San Quentin State Prison and is transferred to Wade's prison, becoming his cellmate in the SHU. Inmates here are under 23-hour lock-down and not permitted to have visitors for the first three months. Wade discovers the daily hour of yard time consists of inmate fights, on which the officers bet. At different points throughout the film, it's shown that not all of the officers agree with Jackson's methods.  In addition to the prison violence, Wade's regular visits with Laura start to take their toll on their relationship. Michael has nightmares after visiting, and the family's finances are running low. After Wade refuses to identify Sampson as the perpetrator of the murder on the bus, Jackson falsely testifies that he was an accessory to the murder, resulting in an additional three years being added to his existing sentence.   Laura, under pressure from her mother, breaks off the relationship with Wade through a letter. Broken and enraged, he resorts to fighting the prisoners in exchange for protection from Sampson and the Aryan Brotherhood.  Wade and John devise a plan to reveal the truth about the violence in the prison, and possibly get him released. During the next yard time, Wade refuses to kill an inmate after defeating him in a fight. A furious Jackson enters the yard and prepares to attack him, but Smith kills him by severing his femoral artery and throat with a concealed shiv. Another yard officer then shoots Smith, who dies from his wounds.   With the help of a retired correctional officer at Smith's former prison, the FBI, and Laura, the corruption of the prison officers is exposed and Wade's additional sentence is commuted. He is released after 15 months in prison and reunited with his family."
Femme Fatale (2002 film),https://upload.wikimedia.org/wikipedia/en/2/2e/Femme_fatale_poster.jpg,"Mercenary thief Laure Ash is part of a team executing a diamond heist at the Cannes Film Festival. The diamonds are located on a gold ensemble worn by model Veronica, who is accompanying real-life director Régis Wargnier to the premiere of his film East/West. Laure seduces Veronica in order to obtain the diamonds, during which her accomplices ""Black Tie"" and Racine provide support. However, the heist is botched and Laure ends up double-crossing her accomplices and escaping to Paris with the diamonds. In Paris, a series of events causes Laure to be mistaken for a missing Parisian woman named Lily who had recently disappeared. While Laure luxuriates in a tub in Lily's home, the real Lily returns and commits suicide while Laure secretly watches, providing Laure the opportunity to take her identity for good, and she leaves the country for the United States.  Seven years later, Laure (in her identity as ""Lily"") resurfaces in Paris as the wife of Bruce Watts, the new American ambassador to France. After arriving in France, a Spanish paparazzo named Nicolas Bardo takes her picture. The picture is displayed around Paris, and Black Tie (who has coincidentally been released from prison seven years after being arrested for the heist) spots Bardo's photo while in the middle of killing a woman, seen talking earlier with Laure at a café, by throwing her into the path of a speeding truck. With Laure exposed to her vengeful ex-accomplices, she decides to frame Bardo for her own (staged) kidnapping. Bardo is further manipulated by Laure into following through with the ""kidnapping"", and in the process, they begin a sexual relationship. The pair eventually meet with Bruce for a ransom exchange; however, Bardo has a crisis of conscience at the last moment and sabotages the scheme. In retaliation, Laure executes both Bruce and Bardo, only to be surprised by her ex-accomplices afterwards who promptly throw her off a bridge to her seeming death.  In an extended twist ending, the entirety of the film's events after Laure enters the tub in Lily's home are revealed to be a dream. In reality, Laure spies Lily entering the home as before, but this time Laure stops Lily from committing suicide. Seven years later, Laure and Veronica, who is revealed to have been Laure's partner all along, chat about the success of their diamond caper. Black Tie and Racine arrive seeking revenge, but they are indirectly killed by the same truck that killed Veronica in Laure's dream. Bardo, witnessing all these events, introduces himself to Laure, swearing that he has met her before, with Laure replying ""Only in my dreams."""
Fever Night aka Band of Satanic Outsiders,https://upload.wikimedia.org/wikipedia/en/0/0c/Fever_Night_DVD_coverart.jpg,"Elliot, Warren and Terry dabble in Satanism and hold a ritual in an abandoned woods. When nothing happens, they return to their car only to find that it will not start.  An accident happens, leaving Terry injured. Seeing a distant light through the trees, Elliot hikes toward the light to seek assistance, leaving Warren to watch over Terry. Terry disappears and Warren becomes frightened. He hikes into the woods seeking Elliot and encounters hillbilly seductress Jenny (Vanity Meers) and her inbred father Ned, but things are not what they appear as they meet the entity raised by their earlier ritual."
Fever Pitch (2005 film),https://upload.wikimedia.org/wikipedia/en/6/6d/Fever_Pitch_US.jpg,"7-year-old Benjamin ""Ben"" Wrightman has just moved to Boston with his mother after his parents' divorce. His uncle Carl takes him to a Boston Red Sox game at Fenway Park to cheer him up. From that day on, he is a die-hard Red Sox fan for life.  23 years later, the adult Ben is still in Boston, working as a school teacher, and has inherited his uncle's season tickets. Almost all of his possessions bear the Red Sox logo (except for his toilet paper, which is of the New York Yankees). On a school trip, Ben meets Lindsey Meeks, a successful, dedicated corporate executive, and they begin dating.  Lindsey, who knows little about baseball or the Red Sox, learns about the Curse of the Bambino from Ben's stadium friends (including Al Waterman, a sponge salesman who also narrates the story). They continue attending the games together, but tension arises when Lindsey is up for a promotion and begins working on her laptop during the game. Lindsey is knocked unconscious by a line drive foul and recovers but stops going to the games, suggesting Ben will have more fun if he goes with his friends.  Things get worse when Lindsey invites Ben to accompany her to Paris, and he declines because the Red Sox are in the heat of the pennant race. Before leaving, she tells Ben she might be pregnant. She expresses concern that he is more committed to the Red Sox than to her, and days later calls him and confirms she isn't pregnant.  To prove he is not obsessed, Ben misses a game against the Yankees to escort Lindsey to her friend's birthday party. Ben and Lindsey enjoy the party, and after making love, he tells her it was one of the best nights of his life. Moments later, he gets an ecstatic call from his friend Troy, who tells him the Sox overcame a seven-run deficit in the bottom of the ninth to pull off one of the greatest comebacks in team history. Ben becomes irate that he missed such a historic Red Sox moment, blaming Lindsey for making him miss the game. She is heartbroken, and they separate.  Ben soon misses Lindsey and visits her in a futile attempt to reconcile. To prove she means more to him than the Red Sox, he plans to sell his season tickets. Lindsey finds out during the celebration for her much-anticipated promotion and rushes to stop him. She buys a scalped outfield ticket and, during the 9th inning of the Red Sox–Yankees playoff game when the Red Sox are just three outs away from being swept and Ben is in the stands about to finalize the ticket sale, Lindsey drops over the outfield wall and runs across the field and around players to avoid security. She tears up the contract and tells Ben that if he loves her enough to sell his seats, then she loves him enough not to let him to do it. They reunite and kiss in front of the entire crowd before Lindsey is arrested.  Al narrates the epilogue: the Red Sox won that game and then beat the Yankees three more times to win the American League pennant, later sweeping the National League champion St. Louis Cardinals for their first World Series title in 86 years. Lindsay and Ben travel to Busch Stadium in St. Louis for the decisive Game 4. Eventually they marry, and Lindsey conceives a “player to be named later”. Al explains that the baby will be named Ted Williams Wrightman if it's a boy, ""Carla Yastrzemski"" Wrightman if it's a girl, adding, ""Let's all hope for a boy."" A post-credit scene shows a bunch of children (presumably Ben and Lindsey's and their friends') chanting ""LET'S GO, RED SOX!""."
Fierce People (film),https://upload.wikimedia.org/wikipedia/en/7/7d/Fierce_people_ver2.jpg,"Trapped in his drug addict mother's apartment, 16-year-old Finn Earl wants nothing more than to escape New York City. He wants to spend the summer in South America studying the Ishkanani Indians (known as the ""Fierce People"") with his anthropologist father whom he has never met. Finn's plans change after he is arrested when he buys drugs for his mother, Lower East Side Liz, who works as a massage therapist. Determined to get their lives back on track, Liz moves the two of them into a guesthouse for the summer on the country estate of her ex-client, the aging billionaire, Ogden C. Osbourne.  In Osbourne's world of privilege and power, Finn and Liz encounter the super rich, a tribe portrayed as fiercer and more mysterious than anything the teenager might find in the South American jungle.  While Liz battles her substance abuse and struggles to win back her son's love and trust, Finn falls in love with Osbourne's granddaughter, Maya Langley. He befriends her older brother, Bryce Langley; and wins the favor of Osbourne. When rape and violence ends Finn's acceptance within the Osbourne clan, the promises of this world quickly sour. Both Finn and Liz, caught in a harrowing struggle for their dignity, discover that membership in a group comes at a steep price."
Fifty Pills,https://upload.wikimedia.org/wikipedia/en/d/d4/Fifty_Pills_DVD_cover.jpg,"After being blamed for a party which he didn't throw or have any knowledge of, that resulted in many damages, young Darren (Lou Taylor Pucci) loses his scholarship. Being from a lower-middle-class family he will not have enough money to pay for college next semester without his scholarship. His roommate, Coleman (John Hensley), who actually threw the party, sympathizes with Darren and gives him a stash of fifty ecstasy pills. If he sells the pills he would have enough money to stay in school.  Darren sells to many weirdos, including a dominatrix who wants the pills so her ""pets"" can be numb when she has sex with them. When he visits his girlfriend, her roommate sets Darren up with a connection. The brother of this roommate, a seemingly mentally-challenged and over-zealous white-collar employee named Ralphie (Eddie Kaye Thomas), is obsessed with Diff'rent Strokes. He makes Darren watch four hours of the show, but Darren leaves. Upon leaving he is harassed by a drug dealer known as The Seoul Man (Ron Yuan), who almost kills him. Once again his luck turns sour when his girlfriend finds out that he is selling drugs and breaks off with him.  Coleman owes money to a drug dealer, so a group of three armed thugs are sent to extract the money from him at his dorm. Not having the money, he says he will call Darren and they can take whatever pills he has left as collateral. Darren comes back to the dorm, and gives the pills to the thugs, who leave. The next day, Darren feels defeated, but discovers that Coleman paid his tuition in full and is leaving the college. Reinvigorated, Darren begins dating Gracie and the movie ends with the two sitting on a bench with Darren taking a picture on his phone, saying that Gracie is about to make his parents very happy."
Fight Night (film),https://upload.wikimedia.org/wikipedia/en/3/37/RIGGEDMOVIE.jpg,"Michael Dublin (Chad Ortis) is a shyster specialised in illegal betting. One night during an illegal car race he gets beaten up by a participant whose car he's previously sabotaged. When his opponents are about to stash him away, a feisty female neighbor steps in. Katherine Parker (Rebecca Neuenswander) saves him and Dublin is impressed by how artfully she decks her much heavier, more muscular opponent. The next morning, Dublin finds Parker and asks her to hire him as promoter. She refuses him at first, but after she ends up in prison for attending an illegal boxing event and Dublin manages to get her out, he persuades her to go on a tour with him. Picking up fights all over the country, Parker gains notoriety as a skilled fighter, and aims to participate as a challenger in a notorious annual underground boxing event in Miami."
Fighting (2009 film),https://upload.wikimedia.org/wikipedia/en/a/a2/Fightingposter.jpg,"Present day New York City: Shawn MacArthur (Channing Tatum) is a street hustler. One day while selling counterfeit goods at the corner of Radio City Music Hall, a group of young men attempt to force Shawn to relocate with his merchandise. These boys work for Harvey Boarden (Terrence Howard), a ticket scalper who controls the corner. Shawn fights them off, but does not retain his money or products.  Later, Shawn sees Harvey and the men who stole his money in a cafe and confronts them. Harvey gives him his money back and offers him a chance to a 'winner takes all' fight for money. Harvey sets up a meeting with his friend and rival, Martinez (Luis Guzmán). Shawn's first fight is at a Brooklyn church against a Russian. He wins when he knocks the Russian into a water fountain. Harvey takes Shawn to a club where he meets a waitress named Zulay (Zulay Henao), a single mother to whom Shawn had earlier tried to sell a fake Chinese Harry Potter book. In the VIP area to the club, Shawn also meets Evan Hailey (Brian White), a professional fighter who used to be on the same college team as Shawn, and was coached by Shawn's father. Shawn and Harvey leave after Evan and Shawn nearly get into a fight. Shawn's second fight is at the back of a store in the Bronx, against a much larger opponent. The fight descends into chaos after interference from some of Harvey's crew when the opponent nearly chokes Shawn, and the woman who owns the store pulls out a gun because one of the guys spills her drink. Harvey, Shawn, and the rest of Harvey's crew flee the scene and neither fighter gets paid. For his third fight, Shawn and the crew go to an Asian owned penthouse. Shawn wins the third fight.  Between fights, Shawn meets Zulay a few times, before they eventually have sex. Shawn and Zulay are visited by Harvey and Shawn is furious, suspecting Zulay and Harvey of having sexual relations. Harvey explains that Zulay places bets for him. Shawn and Harvey are offered a fight against Evan, and Shawn accepts, but Harvey wants him to throw the fight so that Martinez and his associates can make money. Shawn agrees to throw the fight. Zulay places the bets, a total of $500,000. Shawn and Evan fight, with Zulay, Harvey, and the rest of the crew watching. Evan has Shawn in a choke hold and it appears that Shawn is about to throw the fight; however, he fights back and overpowers Evan. Shawn beats Evan and Martinez threatens Harvey. At Harvey's apartment, Shawn reveals Zulay reversed the bets and they have one million dollars. Zulay picks up Shawn and Harvey and they leave New York with Zulay's daughter and grandmother."
Fighting Tommy Riley,https://upload.wikimedia.org/wikipedia/en/9/95/Posterfrt.jpg,"Tommy Riley (J. P. Davis) stands in boxing gear in a dingy dressing room. There is a knock at the door and a voice calls out, ""Are you ready?""  The film flashes back seven months. Tommy is a former boxer who almost made the 2000 U.S. Olympic boxing team as a middleweight. He works laying computer cable and earns money on the side as a sparring partner in a local gym. His lack of motivation has led his girlfriend Stephanie (Christina Chambers) to move out.  Marty (Eddie Jones) is a former boxer, now a high school teacher and boxing trainer/manager who had previously coached a fighter to a title shot, only to have the fighter leave him just before the fight. Marty and his business partner Diane (Diane Tayler) arrive at the gym where Tommy spars to scout his sparring partner. The fighter's manager instructs Tommy to make his fighter look good, but after he suffers a low blow, Tommy knocks the fighter out with one punch. The manager and the gym's owner angrily order Tommy from the gym but Marty and Diane chase after him, inviting him to train with Marty.  Tommy's reputation and news of his return to the ring spark interest from promoters. After training some time, Marty and Diane set up a fight so that promoters can see him in action. He wins the fight but the promoter at ringside shows no enthusiasm.  Diane gives Marty a tape of Tommy's 1999 Olympic trial fight. Tommy was ahead after two rounds but quit before round three because of a hand injury. Marty realizes that Tommy faked his injury because of the poor coaching and abuse coming from his stepfather, who was serving as his cornerman. Marty and Tommy talk about Tommy's stepfather and Marty's former fighter. Marty tells Tommy that boxing is a team sport and that Tommy will never be alone in the ring. Tommy's renewed motivation as a fighter leads to a reconciliation with Stephanie.  Leroy Kane (Don Wallace), the fighter who went to the Olympics instead of Tommy, wants a ""tune-up"" fight before his fight for the middleweight title. His scheduled opponent is injured and Diane sets Tommy up for the bout instead. The fight is in four weeks, so Tommy and Marty go to Marty's cabin in the woods to train without distractions. After several days, during a rubdown following a workout, Marty touches Tommy inappropriately. Tommy reacts strongly negatively and Marty apologizes. They agree to ignore the incident but return to the city ahead of schedule.  On the night of Tommy's fight with Kane, Tommy and Marty plan to force Kane to exhaust himself pursuing Tommy until the seventh round and then put him away. The plan works and Tommy knocks out Kane in round seven. After the fight Marty plans to take everyone out for a celebratory dinner but Bob Silver (Paul Raci), a big-time promoter, has watched the fight and, impressed, invites them all out. Marty declines and goes home, but later that night is taken to the hospital. Tommy rushes to the hospital and finds Diane there. He asks if Marty is in the hospital because of what happened at the cabin. Diane tells him that when Marty was a fighter, people threatened to expose Marty's homosexuality, so he ended his career by putting his hand through a window and damaging it. He became a teacher and his influence led Diane to make herself a success. When Marty is released, Tommy moves in with him temporarily to help him recuperate.  Bob summons Tommy, alone, for a meeting. Bob offers him a million dollar three-fight contract on the condition that he leave Marty. Marty, Bob says, has a ""tainted rep"" in the fight game and represents an ""element"" that boxing will never be ready for. Tommy refuses the deal if it means leaving Marty. Diane and Marty both advise Tommy to take the offer but he still refuses. Stephanie and Tommy argue about the offer and Tommy drives Stephanie away.  Marty tries to alienate Tommy by ignoring him during training and becoming verbally abusive. After Marty slaps Tommy several times during a training session, Tommy attacks him, yelling that if Marty ever puts his ""faggot-ass hands"" on him again, he will kill him. Later that night Tommy goes to Marty's place to apologize and to tell him that Marty can't make him go away. Marty refuses to take him back. Tommy reduces himself to offering himself to Marty sexually. Marty explodes at him, furious that Tommy would think that of him after all they'd been through.  The next morning, Tommy rushes back to Marty's house where he and a distraught Diane find Marty's body. He has committed suicide by taking an overdose of sleeping pills. Tommy calls Stephanie to apologize and to tell her of Marty's death.  The film returns to the opening scene. Tommy breaks down in tears but stops crying when, upon catching sight of a mirror, he sees the image of Marty standing behind him. He finishes dressing for the fight and, as he walks to the ring, hears Stephanie calling to him. He turns to her; they smile. He resumes his walk to the ring and the camera pulls back to reveal that he is dressed in Marty's old ring robe in tribute."
