title,image,content
Blades (film),https://upload.wikimedia.org/wikipedia/en/3/3d/Blades_%281989%29_poster.jpg,"During a camping trip, two teenagers are killed by an unseen force whilst making out in a field near to the Tall Grass Country Club's famed golf course, and their mangled bodies are discovered the next morning. Later that day, another club member, Mr. Simpkins, is also killed, and his bloodied remains are found near the same hole as the one where the teenager's bodies were discovered. Norman Osgood, the owner of Tall Grass, is determined to keep the news of the murders private as he and the rest of the club prepares for an upcoming nationally televised golf tournament. Police chief Charlie Kimmel is brought in to investigate the murders.  Meanwhile, Tall Grass's newest professional, former celebrity golf player Roy Kent, decides to instigate his own investigations, and discovers a number of clues, including oil stains, paths of mowed grass, and a busted golf ball found near Simpkins's body. After a young caddy becomes the latest victim, a meeting is held, and Kimmel declares the necessity of a ""course-wide maniac hunt"" for the killer, in which the whole club gets involved. Chaos quickly erupts throughout the golf course, and the club members unanimously accuse former clubmember Deke Slade of being the killer after they find him on the course trying to start up a lawnmower.   During a police interrogation, Deke claims that a larger lawnmower is attacking people all by itself, and that he has been trying to track it down and stop it, but he is dismissed as being insane and gets locked up in the police station. Norman, convinced that Deke was the killer, decides to proceed with the upcoming tournament. Roy is skeptical, however, and later that night, he and assistant professional Kelly Lange sneak into the club and cut open the bag of the lawnmower Deke was using, and discover that it contains grass and no body parts, implying that the real killer is still out there.  On the day of the tournament, Roy and Kelly secretly hire a number of spotters to survey the course and ensure that the players remain safe. Right as the game ends, the course is invaded by a sentient lawnmower, which brutally kills golfer Squire Evans and terrorises the locals. Now knowing that Deke was telling the truth, Roy gets Norman to release him from prison before meeting up with Deke at an old metalworks factory. Roy offers Deke $20,000 if he agrees to help him and Kelly deal with the lawnmower, and he accepts.  Roy, Kelly and Deke devise a plan involving them tossing balloons attached to hay bales from a van to bait the lawnmower into attacking. That night, Deke reveals that the lawnmower was once owned by his father, a former greenskeeper of Tall Grass who was decapitated by the mower in an apparent suicide the day after he was fired. The next morning, the mower attacks, and Roy accidentally crashes the van in the ensuing chaos. Unable to repair the engine, Kelly devises a plan to disable the mower by pouring sugar into the gas tank, and Deke offers to be the one to lure the mower to the van. The plan fails, however, and Deke is killed. Roy manages to toss an explosive device onto the mower, however, and successfully putts a golf ball onto it, causing the mower to catch fire and explode."
Blame It on Rio,https://upload.wikimedia.org/wikipedia/en/3/38/Blame_It_on_Rio_poster.jpg,"Matthew Hollis is married to Karen, and he is the father to teenage daughter Nikki. Victor Lyons, Matthew's colleague and best friend, who is going through a divorce, is father to 17-year-old Jennifer. Matthew's marriage is not going well for reasons that are unspecified. Shortly before they are to embark for a trip to Rio de Janeiro, Karen says she is going on vacation to Bahia by herself to ""think about everything."" Matthew and Victor agree to go to Rio with their daughters. Jennifer and Nikki share a room, where she says to Nikki ""Your father is so sweet...I used to have a crush on him"", to which Nikki replies ""Me, too"". At the beach, Victor and Matthew see a lot of musicians and walk by numerous young girls and women walking around topless. The fathers spot their daughters in their bikinis in the distance, but the girls turn around to reveal that they are topless as well.  After dropping the girls off at a wedding, the men visit a pub. After Victor goes with a local divorcée, Matthew goes to the wedding, where he runs into Jennifer. Suddenly, all attendees of the wedding strip to their briefs and panties and take a dip in the cold ocean. Jennifer insists on having Matthew join them and takes off her top. As soon as Matthew says that the water is warmer than he anticipated, Jennifer passionately kisses him, which Nikki witnesses, and the two proceed to have sex on the beach. The next morning, Matthew stresses it can never happen again but to no avail, Jennifer seduces Matthew in various inappropriate situations. At one point, while Victor and Nikki are having breakfast in the garden, Jennifer kisses Matthew while he is shaving and transfers some shaving foam to her cheek. At another point, she touches his crotch bulge from under the table while having dinner, and eventually the two make love again.  Jennifer tearfully tells her father that she had an affair with an ""older man"". Victor becomes furious and sets out to hunt down the mystery man, expecting Matthew to help. While Matthew tries to talk Jennifer into ending their relationship, she is determined never to give him up and takes a naked photo of herself and gives it to Matthew in public while riding Sugarloaf Cable Car. Matthew ultimately discloses to his friend that Jennifer had the affair with him. Victor is not as irritated as Matthew expects because Victor is revealed to have been having an affair with Karen.  Jennifer attempts to commit suicide with an overdose of birth control pills, but survives and the incident brings all of the friends closer together, but the men constantly object about each other's sexual misconduct. Karen and Matthew choose to work on their marital problems, Jennifer begins dating a young male nurse she met while recuperating in the hospital, and Matthew thanks daughter Nikki for being the only one who has not misbehaved. As the closing credits start, Matthew, in voice-over narration, says ""You only live once, but it does help if you get to be young twice""."
Blame It on the Night,https://upload.wikimedia.org/wikipedia/en/9/90/Blame_It_on_the_Night_poster.jpg,"Job Dalton is the illegitimate son of star rocker Chris Dalton.  He is attending a military school when he receives the sad news that his mother has died.  Chris is on tour when the news of the death of Job's mother reaches him.  A bit bored with his life and desiring to gain a relationship with his son, he decides to bring the boy on tour with him.   To Job, who has only heard his mother's version of their relationship, and who views the military school as home, and aspires to a military career, his father's life and career are as foreign as life on Mars.  What follows are lessons for both as Chris learns how to set limits, how to talk (and listen to) a teenager; and Job learns how to loosen up and enjoy life.  They clash frequently on their way to understanding each other, but the denouement in the desert is moving and leaves the viewer feeling they're on the right track."
Blaze (1989 film),https://upload.wikimedia.org/wikipedia/en/9/9f/Blaze_imp.jpg,"The film tells the highly fictionalized story of the latter years of Earl Long, a flamboyant Governor of Louisiana, brother of assassinated governor and U.S. Senator Huey P. Long and uncle of longtime U.S. Senator Russell Long. According to the memoir and film, Earl Long allegedly fell in love with a young stripper named Blaze Starr."
Blind Date (1987 film),https://upload.wikimedia.org/wikipedia/en/2/22/Blinddateposter.jpg,"Walter Davis (Bruce Willis) allows his brother, Ted (Phil Hartman), to set him up on a blind date with Ted's wife's cousin, Nadia (Kim Basinger).  Nadia is shy and the two experience some awkwardness. However, as the evening goes on, Nadia begins to drink and behave in a wild manner. (A warning about her behavior under the influence of alcohol had been given by Ted's wife, but when Ted relayed the warning to Walter, he made it sound like a joke and strongly hinted that Walter might actually benefit from giving her alcohol.)  To make matters worse, Nadia's jealous ex-boyfriend, David (John Larroquette), shows up and exacerbates the situation by stalking the couple all night, assaulting Walter several times, even ramming Walter's car with his own.  Walter ends up being driven insane by Nadia's mishaps and David's pursuit; she gets him fired at the dinner; his car is destroyed; after wreaking havoc at a party, Walter gets arrested for menacing David with a mugger's revolver. He even forces David to do a moonwalk before firing at the frightened man's feet.  Nadia posts $10,000 in bail and agrees to marry David if he will help Walter avoid prison time. Before the wedding, Walter gives Nadia chocolates filled with brandy and attempts to sabotage the marriage. Chaos ensues.  In the end, Nadia humiliates David by rejecting him to the delight of their guests as she and Walter decide to give their relationship another shot.  The final scene shows Nadia and Walter on their honeymoon on a beach, with a two-liter bottle of Coca-Cola chilling instead of champagne."
Blind Fury,https://upload.wikimedia.org/wikipedia/en/b/b9/BlindFuryposter.jpg,"While serving in Vietnam, American soldier Nick Parker was blinded by a mortar explosion. Rescued by local villagers, he recovered his health and, though he remains blind, was trained to master his other senses and be an expert swordsman.  20 years later, having returned to the United States, he visits old army buddy Frank Deveraux, only to find that Deveraux is missing. Parker meets Frank's son Billy and his mother Lynn, Frank's ex-wife. Minutes later, Frank's evil boss Claude MacCready's henchman Slag arrives with two corrupt police officers to kidnap Billy to use as leverage over Frank. Nick stops them; the officers are killed, Billy is knocked unconscious, but Slag mortally wounds Billy's mom before he escapes. With her last words, Lynn tells Nick to take Billy to his father in Reno, Nevada.  At a rest stop on the way to Reno, Parker tells Billy about his mother's death. Billy runs away from Nick and is grabbed by Slag and some henchmen. Slag escapes as Nick rescues Billy a second time, and Billy and Nick (now called Uncle Nick) become fond of one another.  They reach Reno and find Frank's girlfriend Annie, who agrees to take them to Frank. After escaping yet another attempted kidnapping by MacCready's men, Annie suggests they hide out at the home of her friend Colleen. Annie takes Nick to MacCready's casino, where Frank is making MacCready's drugs. Annie returns to Colleen's to watch over Billy while Nick saves Frank. Nick and Frank are reunited; Frank takes the key ingredient in MacCready's drugs and destroys the lab. Avoiding casino security, Nick and Frank escape and head to Colleen's to reunite Billy with his dad; they find Colleen dead, Billy and Annie kidnapped, and a note instructing them to bring the drugs to MacCready's mountain penthouse in exchange for Billy and Annie.  Knowing it is an ambush, Nick and Frank arm themselves with homemade napalm bombs. After killing all of MacCready's men, they find MacCready holding Billy and Annie at gunpoint. MacCready hired a Japanese assassin to kill Nick, but after an epic swordfight between the two, Nick wins by electrocuting the assassin in a hot tub. Slag shoots Nick in the shoulder and Nick throws his sword at Slag, impaling him. MacCready then tries to interfere only to be stopped by Frank. Billy escapes his rope and throws Nick's sword to him, but it lands in the hot tub. As Slag reaches for his gun, Nick grabs hold of the assassin's sword and slashes him, cutting him in half and causing him to fall out of a window.  Frank is reunited with Billy and Annie, and they leave for San Francisco. Nick drops his ticket, choosing not to go. Billy follows Nick, telling him that he needs him. Nick says that while he is fond of Billy, he should go back to his father. Nick crosses the street and vanishes as a bus passes him. Saddened by Nick's departure, Billy throws a toy dinosaur off the bridge where Nick catches it. Billy calls out to Nick one last time and tells him that he'll miss him. As Frank catches up to Billy, they embrace. Nick smiles or sheds a tear, puts on his sunglasses while holding Billy's toy dinosaur with left arm in a sling, and walks off into the distance."
Blind Justice (1986 film),https://upload.wikimedia.org/wikipedia/en/e/e9/Blind_Justice_1986_TV_Film_American_VHS_Cover.jpg,"The average world of an average man turns upside down when he is arrested as the prime suspect in a series of rapes and robberies. In a gripping tale, professional photographer Jim Anderson (Tim Matheson) becomes trapped in a web of circumstantial evidence. After a zealous policeman arrests Anderson for indecent exposure for urinating during his morning run, he is soon fingered by witnesses as the criminal in relation to the rapes and robberies, despite his innocence. For the next 14 months, his life is hell. The case against him is so strong and his resemblance to the criminal is so exact, he begins to question his own innocence. Wrongly-accused and suffering the growing suspicions of his loyal wife (Mimi Kuzyk), Anderson begins to crack under the strain of clearing his name. He is forced to endure the ruthlessness of a police and legal system that becomes convinced that they have the right man. It also examines the personal impact that comes from such an assault. Too much circumstantial evidence surrounds the case, and too much information leaks out to the public; even if Anderson beats the rap, he'll be ruined in his community. Police Officer Kramer (Tom Atkins) is determined to bring him to justice, whilst Carolyn Shetland (Lisa Eichhorn) is Anderson's defense attorney."
Blind Witness (film),https://upload.wikimedia.org/wikipedia/en/e/ef/Blind_Witness_poster.jpg,"Maggie Kemlich is a blind woman who leads an active, independent life despite her disability. Maggie witnesses robbers murder her husband, Gordon, using a stun gun. However, except for Det. Mike Tuthill, police dismiss her observations because she is blind. Police arrest the men who they believe committed the murder, but Maggie goes public with the fact that she believes they have the wrong men, prompting the murderers to come after her. She then seeks out to identify the true killers, and sets up a trap to enact revenge.  Det. Mike Tuthill shows up at Maggie's loft to check on her, but Maggie knocks him unconscious, believing him to be one of the killers. The killers show up at Maggie's loft shortly thereafter, and she traps them in the elevator, temporarily blinds them using high intensity camera lights, and shocks them with a stun gun. One of the killers, Remy, escapes the elevator and attacks Maggie, but she shoots him using Det. Tuthill's gun. Still alive, Remy tricks Maggie into wasting bullets by throwing items in various directions. Det. Tuthill regains consciousness and fights Remy, but Remy pins him to the ground and chokes him with a pipe. Tuthill tells Maggie that the killer is on top of him and to shoot. Maggie hesitates, fearing that she will hit Tuthill, but does shoot, hitting Remy and killing him."
Blood Beach,https://upload.wikimedia.org/wikipedia/en/b/bf/Blood-beach.jpg,"In the opening scene, a woman named Ruth is walking her dog on Los Angeles, California's Venice Beach, and is suddenly pulled under the sand of the deserted beach by an unseen force. The woman's screams for help are heard by Harry Caulder, a harbor patrol officer who is swimming nearby. Harry reports Ruth's disappearance to two LAPD detectives, Royko and Piantadosi, who claim that without a body, there is little they can do. The next day, Ruth's estranged daughter, Catherine, arrives from San Francisco after Harry calls her regarding her mother's disappearance.  Meanwhile, the mysterious and crazed Mrs. Selden, who resides in an abandoned section of the Santa Monica Pier, witnesses the attack and disappearance (and others throughout the film), but does not come forward.  That night, while staying in Ruth's house, Catherine hears Ruth's dog barking on the beach near the location where Ruth disappeared. Catherine investigates and finds the dog beheaded, near a small sinkhole. Royko and Piantadosi, as well as Harry, are called to the scene, but police pathologist Dr. Dimitrious cannot accurately determine a cause of death for the dog. Royko and Piantadosi believe it to be the work of a serial killer, due to reports of other disappearances over the past few months.  The next morning, a teenage girl is buried in the sand at the beach and begins screaming. Her friends pull her out of the sand, only to see that her legs have been injured from an attack by an unseen creature. The police, led by Captain Pearson, begin an investigation by digging up various sections of the beach at night, but find nothing. The next morning, people visit the beach, which the local media have dubbed ""Blood Beach"".  The following night, Harry's co-worker Hoagy is closing up the harbor patrol office for the night when his girlfriend ventures under the pier to investigate a noise and is assaulted by a man. After being knocked to the ground by the girl, the would-be-rapist is attacked by the unseen creature, which castrates him.  An evening or two later, Marie, a French airline stewardess who is living with Harry, chases after her hat when it is blown by wind onto the beach. She, too, is grabbed by the unseen creature and pulled under the sand. The next morning, Harry sees Marie's hat on the beach, along with a small sinkhole which he recognizes as similar to the hole at the scene of Ruth's disappearance and the death of the dog. Harry calls the police, who dig up the area around the sinkhole and find Marie's disembodied eyeball.  Searching for the unknown creature's home, Harry ventures to an abandoned section of the pier and finds an access tunnel leading to an underground storage facility. After finding nothing, he leaves the tunnel, not noticing a movement in a collapsed section of the wall. Harry and Catherine go out to a nightclub, where they try to rekindle their romance. Meanwhile, a man with a metal detector is walking under the pier looking for metal objects when he is attacked and pulled under the sand by the still-unseen creature. The man's wife, Mrs. Hench, reports him missing. The next day, Royko and Piantadosi find Mr. Hench emerging from a sewer manhole in a Venice street after escaping from the creature's lair, but he is in a state of shock after being horribly mangled and cannot explain what happened to him.  Hoagy is the next victim, after he visits the pier to try to persuade Mrs. Selden to leave the area. He, too, is pulled under the sand by the underground creature while she watches stoically.  Having been told by Harry about the access tunnel, Catherine visits the storage facility under the pier to look around just as Harry brings Piantadosi with him to investigate. They find all 16 of the creature's partially-eaten victims, including Ruth's severed head, parts of Marie's body and Hoagy's fresh corpse. Captain Pearson arrives with the police, who remove all of the bodies. Pearson orders the officers to use a backhoe and equipment to track the monster down. Increased attention from the local news media lead the police to attempt to kill the creature as quickly as possible and Pearson orders the installation of motion detectors, heat-sensing cameras and explosives.  That evening, the huge creature emerges from the sand and is caught on camera; it resembles a worm-like Venus flytrap. Without hesitation, Royko activates the detonator and the creature is blown to pieces. Dr. Dimitrios points out that they still do not know anything about the monster's origins or abilities. Since it resembled a giant worm, and some worms have the capability to regenerate, Dimitrios wonders what will happen to ""each piece"".  The next morning, Harry leaves with Catherine to drive her home to San Francisco while the beach reopens to the public, now that the subterranean creature is dead. In the final scene over the end credits, as the beach becomes crowded again, new small sinkholes begin to appear unnoticed by most all over the sand, implying that Dr. Dimitrios was correct in his theory that the creature has the ability to regenerate from severed pieces."
Blood Circus (film),https://upload.wikimedia.org/wikipedia/en/4/43/Blood_Circus_%22scream_bag%22.jpg,"Aliens from the planet Zoran are sent to Earth to fight against professional wrestlers from the United States and the Soviet Union, but prove to actually be man-eaters who devour their opponents upon defeating them."
Blood Cult,https://upload.wikimedia.org/wikipedia/en/e/e7/Blood_Cult_poster.jpg,"A mysterious serial killer is killing female students on and off a college campus in Oklahoma, and the only clues are gold medallions left by the bodies. A grizzled police detective, Ron, sets out to find the killer but the hunter becomes the hunted when he sees that no one around him can be trusted, not even his daughter. The detective is unaware that all the killings lead to a secret society that worships the god ""Canis"" and offer human sacrifices."
Blood Diner,https://upload.wikimedia.org/wikipedia/en/6/68/Blood_Diner_Movie.jpg,"Two brothers, Michael Tutman (Rick Burks) and George Tutman (Carl Crew) are brainwashed by their serial killer uncle Anwar Namtut (Drew Godderis) into completing his task of resurrecting the ancient Lumerian goddess Sheetar (Tanya Papanicolas). Their mission is given to them once they resurrect him from his grave.  Anwar Namtut is from then on a brain in a mason jar that commands the brothers. In order to complete their mission, the brothers must collect different body parts from many immoral women, stitch them together, and then call forth the goddess at a ""blood buffet"" with a virgin to sacrifice ready for her to eat. The brothers choose women for their ""blood buffet"" from those that enter into their wildly popular vegetarian restaurant. Meanwhile, two mismatched detectives (LaNette LaFrance and Roger Dauer) work together to try to track them down before more carnage can ensue."
Blood Games (film),https://upload.wikimedia.org/wikipedia/en/0/06/Blood_Games_VHS_cover.jpg,"After Babe & the Ball Girls, a team of female softball players, trounces the local team, their travel bus breaks down in the woods. Attempting to hike to safety, they end up getting lost and the group is set upon by disgruntled fans of the losing team. They are beaten, raped and some murdered. They desperately fight back with baseball bats and guns."
Blood Hook,https://upload.wikimedia.org/wikipedia/en/7/7a/Bloodhook.jpg,"While at his family's lakeside lodge in northern Wisconsin, six-year-old Peter van Cleese witnesses his grandfather mysteriously become overtaken by an apparent supernatural force while fishing on the dock. He falls into the lake, and his body is never recovered.  Seventeen years later, Peter, now a recent college graduate, has inherited the lodge. He decides to travel there with his group of friends—Ann Colbert, Kiersten, Rodney, and Finner—for the first time since his grandfather's disappearance. The group arrive during ""Muskie Madness,"" an annual fishing festival in the local community. At the lodge, the group are met by Wayne Duerst, a neighbor hired by the Van Cleese's to look after the property since Peter's grandfather's death. Wayne and his paranoid Vietnam veteran grandson, Evelyn, are hostile toward the group.  While Peter and his friends visit local restaurant that evening, middle-aged tourist Sheila Swain is attacked on a nearby dock by an assailant who entangles her with a large fishing line, and pulls her into the lake. The next day, Rodney and Tom become acquainted with young mother Beverly Duerst—Evelyn's wife—who helps to organize the fishing festival. Rodney visits a local fishing shop run by Leory Leudke. Leudke tells Rodney a story about how Peter's grandfather and Wayne used to catch trophy fish by reeling them to shore and shooting them, but stopped after Wayne accidentally shot Peter with a bullet. Meanwhile, Peter grows increasingly unnerved being near the lake where his grandfather drowned. Ann tries to comfort him, and believes him to be experiencing post-traumatic stress disorder.  Rodney takes a boat out on the lake by himself, and is attacked by an unseen assailant, who castrates him with a large fishing hook before dragging him into the water with the fishing line. Police find the blood-soaked empty boat floating on the lake, and Peter insists that Evelyn is responsible. The local sheriff, however, attempts to stymie the investigation to prevent any disruption of the pending festival. A distraught Kiersten decides to relax by floating on the lake, but a large hook is thrown in her direction. Meanwhile, Finner and Beverly spend the afternoon together, and become romantic.  That night, while the locals hold a contest for who has caught the largest muskie, fisherman Denny Dobkins is stranded on the lake when his boat motor malfunctions. He sounds an emergency horn for help, but is gored by a large fishing hook cast at his abdomen, and pulled into the lake. Shortly after, Beverly goes for a swim alone, and is also attacked with a large hook and dragged beneath the surface. Peter and Ann attempt to locate Kiersten. A ranting and raving Evelyn confronts them, informing them that Bev is also missing. Meanwhile, an intoxicated Finner takes a boat onto the lake, playing music loudly from a boombox. The music, combined with the incessant chirping of cicadas, drives Leudke mad in his nearby bait shop—the sound penetrates through a metal plate in his head, which he had implanted after suffering a brain injury in the Korean War. In a rage, Leudke casts a fishing hook at Finner, and tears off his ear. Finner jumps into the water, but is accosted by a raving Leudke, who dismembers him and grinds his limbs to be used for fishing bait.  A panicked, exhausted Kiersten finally returns to the lodge, and tells Peter how she was attacked with a large fish hook, and managed to elude it by swimming to the other end of the lake, where she became lost in the woods. Peter, a music major, eventually surmises that that sound of the cicadas combined with certain musical notes can create what is known as the ""Devil's tritone,"" a frequency that has the ability to drive some people insane. Evelyn suggests that the metal plate in Leudke's head could amplify these sounds, which would become overpowering, a phenomenon he witnessed amongst his fellow veterans. Peter and Evelyn investigate Leudke's shack, where they find jars of human organs.  While Peter and Evelyn rush back to the lodge, Ann is attacked by Leudke while sitting alone on a dock playing music, and he manages to capture her and bring her back to his bait shop. She tries to reason with him to no avail, and he locks her in a refrigerator. Wayne teams with Evelyn and Peter to stop Leudke. The next morning at the fishing festival, when Leudke wins the contest, Wayne publicly accuses him of being the murderer, but the sheriff doesn't believe him. That night, Peter faces off with Leudke at this shack, severely injuring him with a treble hook, but Leudke manages to incapacitate Peter. Peter awakens in Leudke's shack, and manages to free Ann. Leudke prepares to stab them both to death, but flees when he hears police sirens.  At dawn Peter, Ann and Kiersten leave town. Wayne and the sheriff search the woods for Leudke, but cannot locate him. The sheriff surmises he will likely die of blood loss due to his injury."
Blood Rage,https://upload.wikimedia.org/wikipedia/en/0/0f/Blood_Rage_FilmPoster.jpeg,"Todd and Terry are identical twin brothers. One night at a drive-in theater in 1974, young Terry sees his mother Maddy and her date begin kissing inside the car. Upset that his mother is ""back at it again"", he wakes his brother and they sneak out of the car. Apparently triggered by his mother's promiscuity, Terry takes a hatchet and murders a teenager having sex with his girlfriend in the backseat of their car, then frames Todd by smearing blood onto him and placing the hatchet into his hand. Todd, too traumatized to speak in his own defense, is found guilty and committed to an asylum.  Ten years later, in 1984, a now-adult Terry lives happily with his mother in a sprawling but secluded apartment complex named Shadow Woods. On Thanksgiving Day, Terry's long dormant murderous rage is revived when his mother gets engaged to her fiancé Brad, who owns the complex. Terry also learns that twin brother Todd, whom he framed for murder a decade earlier, has escaped from his mental hospital and may be heading home. Terry murders Brad by chopping his right hand off with a machete before splitting his head. He plans on again framing twin brother Todd.  Dr. Berman and her assistant Jackie arrive at Shadow Woods in search of Todd. Terry greets Jackie before murdering him with his machete, and soon after cuts Dr. Berman in half with the machete in the woods. He discards his bloody T-shirt and changes into a vest. He then visits his neighbor Andrea, who is babysitting. Andrea attempts to seduce Terry but he seems uninterested, before her mother Julie and her date Bill arrive home. Meanwhile, Terry's friend Karen bumps into Todd, who has arrived at Shadow Woods, and she believes he is Terry. When Todd reveals his true identity, she flees to tell her friends. She also tells Terry, who immediately disappears into the night in search of his twin brother, while Karen and her friends Gregg and Artie to go to Andrea's house to party.  Upon learning that son Todd has returned to Shadow Woods, Maddy begins to panic and drink heavily. Todd comes across Dr. Berman's body and becomes emotional. He takes Dr. Berman's gun and goes off in search of his mass murdering twin brother. Back at Andrea's, Bill has been decapitated by Terry, who then stabs Julie to death. Terry spies on Gregg and Andrea playing tennis, before he murders both of them by the swimming pool. Artie finds the bodies of Gregg and Andrea, before being held at gunpoint by Todd, who tries to convince him that it is not him but actually his brother Terry who is murdering everyone. Todd flees when Terry sees him, leaving Artie with Terry. As Artie and Terry search for Todd, Artie is suddenly stabbed in the neck with a carving fork.  Karen soon discovers the truth about Terry and Todd, and Terry chases her around Shadow Woods to kill her. Karen flees to Julie's house and discovers her dead body, and takes the baby with her. After a very drunk Maddy contacts the police, she finds Terry's bloodied T-shirt in the garbage bin before making the horrifying discovery of Brad's body with his head split open. At the swimming pool, Terry has found Karen with the baby. Todd arrives and fights his brother inside the pool. As Todd is pulled out of the pool by Karen, Maddy appears and shoots Terry, killing him. She thinks she has killed Todd, not Terry. Upon realizing that she has killed Terry and not Todd, she becomes distraught, while Karen flees with the baby.  As the film concludes, a hysterical Maddy commits suicide by shooting herself in the head while Todd watches. Police sirens are heard in the distance, while Todd's fate is left unknown."
Blood Red (film),https://upload.wikimedia.org/wikipedia/en/2/20/Blood_Red_FilmPoster.jpeg,"Set in the 1890s, the story centers around the life of a Sicilian family, the Collogeros, living in California and working in the winemaking business, and their confrontation with a powerful railroad and land baron named William Bradford Berrigan, who is after their lands and the ones that belong to the other families in the area. Berrigan's plan is to get control of the properties in order to build a new railroad. When the conflict escalates, he murders the patriarch of the family, Sebastian Collogero, and in response, his son Marco claims for justice. With the help of his family and others, Marco starts an open guerrilla war against Berrigan."
Blood Simple,https://upload.wikimedia.org/wikipedia/en/8/8a/Blood-simple-movie-poster-md.jpg,"Bartender Ray and housewife Abby are driving through a heavy downpour at night, discussing Abby's bad marriage to Ray's boss Julian Marty. After cautiously admitting they are attracted to each other, they stop at a motel and have sex. Lorren Visser, a private detective, takes photos of the tryst and delivers them to Marty.  A mysterious caller lets them know they are being watched. Abby goes home and grabs some belongings, including a small pistol Marty gave her, and warns Ray to stay away from the bar. Ignoring Abby's advice, Ray goes to the bar to get his back pay from Marty. Angry and humiliated, Marty mocks Ray, telling him Abby will betray him the way she did to Marty, and when confronted she will say, ""I haven't done anything funny.""  The next morning Marty attempts to kidnap Abby from Ray's home, but she beats him up instead. Humiliated, he meets with Visser, offering him $10,000 to kill his wife and her lover. Visser agrees, telling Marty to  ""go fishing"" to establish an alibi. Visser breaks into Ray's home and steals Abby's gun, and then calls Marty to tell him the job is done.  When Marty returns from his fishing trip, Visser meets him at the bar to collect his payment, showing Marty photos of the murdered couple as evidence. When Marty opens the safe to get the money for Visser, he surreptitiously places one of the murder photos inside. As Marty hands Visser the photos and the money, Visser shoots Marty with Abby's gun, drops the gun and grabs the money. As Visser exits, he carelessly leaves his cigarette lighter at the bar.  It is then revealed that Visser doctored photos of the couple asleep to look as if he shot them. Ray, deciding to confront Marty about his wages again, returns to the bar and discovers his body, accidentally discharging Abby's gun when he steps on it. Assuming Abby had murdered Marty, Ray puts the gun in Marty's coat pocket and the body in the backseat of his car. While driving, he is shocked to discover that Marty is still alive, albeit barely. Ray drives into a field and begins to bury Marty in a shallow grave. Finding the gun, Marty takes aim and pulls the trigger three times, falling on an empty chamber each time. Ray gingerly takes the gun and finishes burying Marty as he screams in terror.  A distraught Ray goes to Abby's new apartment and tries to explain that he ""cleaned it all up."" She, unnerved by the blood on his clothes, says ""I haven't done anything funny,"" which disturbs him further and leads to an argument. Visser calls the apartment but does not speak when Abby picks up; she assumes and tells Ray that it was Marty. Horrified, he places her gun on a table near the door as he leaves. Later, he is confronted by Meurice, the other bartender, who tells him about a phone message Marty left regarding money stolen from the safe (Marty's cover story for the $10,000 he paid Visser).   While burning the doctored photos, Visser realizes that Marty kept one and that he cannot find his lighter. Knowing these can implicate him, he returns to the bar and attempts to break into the safe, but is thwarted by the arrival of Abby, who thinks the damage to the safe was caused by Ray and starts to realize Marty might be dead. Later, she has a nightmare of Marty, warning her that Ray will kill her as well. She goes to confront Ray who, now thoroughly confused, tells her Marty was still alive when Ray buried him.  While Abby tells Meurice about her suspicions, Ray goes to the bar himself and, opening the safe, discovers the doctored photo. Believing Abby is in danger, he realizes someone is following him on the way to her apartment. When Abby arrives and discovers Ray sitting in the dark, she turns the lights on, thinking it will protect her from him. Visser, who is on a rooftop across the street with a rifle, shoots and kills Ray. Abby manages to smash the lightbulb with her shoes and hides in the bathroom.   Entering the apartment, Visser searches Ray for the lighter (which was overlooked by everyone) and goes into the bathroom, only to find Abby has climbed out the window into the next apartment. When he reaches around to open the window she stabs him with Ray's knife, pinning his hand to the sill. As she backs away in shock, Visser empties his gun into the wall, then punches through it to remove the knife. Returning to the apartment, Abby picks up her gun and shoots Visser through the bathroom door. Abby then says, ""I'm not afraid of you, Marty."", and Visser, lying mortally wounded on the floor, bursts into laughter and responds, ""Well, ma'am, if I see him, I'll sure give him the message."""
