title,image,content
Grizzly (film),https://upload.wikimedia.org/wikipedia/en/2/20/Grizzlyposter.jpg,"Military veteran helicopter pilot and guide Don Stober flies individuals above a  national park. He states that the woods are untouched and remain much as they did during the time when Native Americans lived there.  After breaking camp, two female hikers are attacked and killed by an unseen animal. The national park's Chief Ranger, Michael Kelly, and photographer Allison Corwin decide to follow a ranger to the primitive campsite to check on the hikers. There, they discover the mangled corpses, one of which has been partially buried.  At the hospital, a doctor tells Kelly that a large bear killed the girls. The park supervisor, Charley Kittridge, blames Kelly for the attacks, as the bears were supposed to have been moved from the park by Kelly and naturalist Arthur Scott before the tourist season began. Kelly and Kittridge argue over closing the park before deciding to move all hikers off the park's mountain, while allowing campers to remain in the lowlands. Kelly calls Scott and informs him of the bear attack.  During a search of the mountain, a female ranger stops for a break at a waterfall. Unaware that the bear is lurking nearby, she is killed while showering in the falls. Kelly recruits the helicopter pilot, Stober, to assist in the search. Flying above the forest, they see Scott adorned in animal skin while tracking the bear. Telling them all of the bears are accounted for and this specific bear is unknown to the forest, Scott informs them that the animal they are looking for is a prehistoric species of grizzly bear (a fictional Pleistocene Epoch Arctodus ursus horribilis) that stands around  tall, weighs  - much larger and heavier than a regular one - and is hypercarnivorous. Kelly and Stober scoff at the notion.  At the busy lowland campground, the grizzly kills another woman. Kelly once again insists on closing the park, but Kittridge still refuses. The attacks are becoming a national news story and, to counteract this, Kittridge allows amateur hunters into the forest. Kelly, Stober and Scott are disgusted by this development. Later, a lone hunter is chased by the grizzly, but manages to escape by jumping into a river and floating to safety. Later that night, three hunters find a black bear cub. Believing it is the cub of the killer grizzly, they use it as bait for the mother. However, the grizzly finds and eats the cub without the hunters even noticing. Scott concludes that the grizzly is a male, as only male bears are cannibalistic. Kelly assigns fellow ranger Tom at a fire lookout tower on the mountain. However, the grizzly tears down the tower and kills Tom the next day. Kelly and Kittridge get into a heated argument over Kittridge's political ego.  On the outskirts of the national park, a mother and her young child are attacked by the grizzly. The mother is killed while the child survives, albeit severely mutilated. Stunned by this development, Kittridge finally allows Kelly to close down the park and ban all hunters.  Stober and Kelly now go after the elusive grizzly alone, setting up a trap by hanging a deer carcass from a tree. The scheme fails, as the grizzly takes the bait without getting caught. The next day, Scott, tracking on horseback, finds the remains of the deer carcass and calls Stober and Kelly on the radio. He plans to drag the deer carcass behind his horse and create a trap by leading the grizzly towards them. However, the grizzly ambushes Scott, killing his horse and knocking Scott unconscious. He awakens a short time later to find himself half-buried in the ground. Just as he finishes digging himself out, the grizzly returns and kills him.  Kelly and Stober discover Scott's mutilated body and, in despair, return to the helicopter to track the grizzly from the air. They soon spot the grizzly in a clearing. The grizzly attacks the helicopter, swiping at the craft and causing Stober to be thrown clear. The grizzly kills Stober before turning on Kelly, who frantically pulls a bazooka from the helicopter. Before the grizzly can reach him, Kelly fires at the grizzly, killing him in a large explosion. For several seconds, Kelly sadly stares at the burning remains of the grizzly before walking towards Stober's mutilated body."
Group Marriage,https://upload.wikimedia.org/wikipedia/en/7/7a/Group_Marriage.jpg,"Chris (Aimée Eccles) is not getting along with boyfriend Sandor (Solomon Sturges) and has an affair with parole officer Dennis (Jeff Pomerantz). Dennis invites the couple to dinner with his ex-girlfriend Jan (Victoria Vetri). At a picnic on the beach, Jan meets lifeguard Phil (Zack Taylor), who later sleeps with Chris and moves in with the other five. Phil brings in a person, lawyer Elaine (Claudia Jennings). The ""group marriage"" of the six of them attracts media attention.'Group Marriage' review at DVD Drive-In"
Guess What We Learned in School Today?,https://upload.wikimedia.org/wikipedia/en/0/0f/Guess_What_We_Learned_in_School_Today.jpg,"Parents in a small, conservative community want to ban sex education in schools, labeling it a Communist plot. However, the two people leading the charge against sex ed are revealed to be an impotent alcoholic and a gay policeman."
Guns of a Stranger,https://upload.wikimedia.org/wikipedia/en/b/be/Guns_of_a_Stranger_poster.jpg,"Marty Robbins plays a sheriff who is attacked by a young gunfighter. After he kills the gunfighter in self defense, he quits being a lawman and becomes a singing drifter. Marty drifts into a war between honest folks and a gang of crooks.  Note:Ronny Robbins is Marty's real life son."
Gus (1976 film),https://upload.wikimedia.org/wikipedia/en/5/56/Gus_%281976_film%29_poster.jpg,"The California Atoms are the worst team in the NFL and have not won a game in years. Team owner Hank Cooper is deeply in debt to two bookmakers named Charles Gwynn and Cal Wilson. When Cooper tells them he cannot pay his debts, the bookies give him a last chance bet: if the Atoms win the upcoming Super Bowl, all gambling debts will be forgiven, but if they do not win, Gwynn and Wilson will take ownership of the team. Meanwhile in Yugoslavia, Andy Petrovic lives in the shadow of his older brother, who's a major local soccer star. One day, Andy discovers that the family mule Gus can kick a ball an amazing distance. The mule's talent earns fame and mention in newspapers.   Desperate to draw in fans, team owner Hank Cooper looks for a great halftime show. His secretary, Debbie, sees a story in her parents' Yugoslavian newspaper about Gus, a mule who can play football. After Gus is a hit in his first halftime show, Cooper and Venner decide to put him in the game as a place kicker. The Atoms go on to win their next few games thanks to Gus, and move to first place in their division.  Gwynn and Wilson, realizing their deal with Cooper is backfiring, hire two incompetent criminals named Crankcase and Spinner to stop Gus from playing and make the team lose. They try several methods to do so, including getting Gus drunk before he's due to kick. Crankcase and Spinner cause the Atoms to lose two games, but the Atoms still make the playoffs.  With the Atoms headed to the Super Bowl, Spinner and Crankcase steal Gus and replace him with an ordinary mule. At the Super Bowl, Gus' handler Andy quickly realizes the mule he has is not Gus, and he and Cooper leave by helicopter to search for Gus. When the two criminals watch the game on TV, Gus goes wild and escapes. A long slapstick chase sequence ensues, ending with Spinner and Crankcase being apprehended and Gus being airlifted to the Super Bowl. The stress of his rescue, however, prompts Gus to collapse on the field as he's about to kick the  game-winning field goal, forcing Andy to pick up the ball and run it into the endzone for a touchdown to win the game in the fourth quarter."
H.O.T.S.,https://upload.wikimedia.org/wikipedia/en/c/c7/HOTS_%281979_film%29.jpg,"Honey Shayne (Kiger) is a freshman at Fairenville University (known, according to a title card, as ""Good old F.U."").  After unsuccessfully pledging the Pi sorority, and being publicly ridiculed by sorority president Melody Ragmore (Bloom), Honey joins with three other unsuccessful pledges (O'Hara, Terri, and Samantha) to form a new sorority (to be known as H.O.T.S. after their initials) with the goal of stealing all of the rival sorority's boyfriends.  The movie includes a number of competitions intended to accomplish that goal, including a fundraiser (a kissing booth), a dance, and a climactic game of strip football. Both groups play pranks on the other and attempt to avoid disciplinary actions from the F.U. administration. A subplot deals with the attempts of two bungling gangsters to recover money hidden in the renovated building housing the sorority.  A running gag during the movie is the source of the name ""H.O.T.S.""  While the closing credits reveal that the name is an anagram of the first names of the four founders, other characters in the film believe it to stand for Hands Off Those Suckers and Hold On To Sex. At one point, the girls claim it stands for Help Out The Seals."
Hair (film),https://upload.wikimedia.org/wikipedia/en/2/24/Hairmovieposter.jpg,"Claude Hooper Bukowski of Oklahoma is sent off to New York City after being drafted into the Army (""Aquarius""). Before his draft board-appointment, Claude begins exploring New York, where he encounters a close-knit ""tribe"" of hippies led by George Berger. He observes the hippies panhandle from a trio of horseback riders including Short Hills, New Jersey debutante Sheila Franklin (""Sodomy"") and later catches and mounts a runaway horse, which the hippies have rented, exhibiting his riding skills to Sheila (""Donna"") before then returning the horse to Berger, who offers to show him around.  That evening, Claude gets stoned on marijuana with Berger and the tribe. He is then introduced to various race and class issues of the 1960s (""Hashish"", ""Colored Spade"", ""Manchester"", ""I'm Black/Ain't Got No""). The next morning, Berger finds a newspaper clipping which gives Sheila's address in Short Hills, New Jersey. The tribe members—LaFayette ""Hud"" Johnson, Jeannie Ryan (who is pregnant), and ""Woof Dacshund""—crash a private dinner party to introduce Claude to Sheila, who secretly enjoys her rigid environment being disrupted (""I Got Life""). After Berger and company are arrested, Claude uses his last $50 to bail him out of jail—where Woof resists having his hair cut (""Hair"").  When Sheila is unable to borrow any money from her father, Berger returns to his parents' home. His mother gives him enough cash to bail out his friends. They subsequently attend a peace rally in Central Park, where Claude drops acid for the first time (""Initials"", ""Electric Blues/Old Fashioned Melody"", ""Be In""). Just as Jeannie proposes marriage to Claude, in order to keep him out of the Army, Sheila shows up to apologize. Claude's ""trip"" reflects his inner conflict over which of three worlds he fits in with: his own native Oklahoman farm culture, Sheila's upper-class society, or the hippies' free-wheeling environment.  After his acid trip, Claude falls out with Berger and the tribe members, ostensibly due to a practical joke they pull on Sheila (taking her clothes while she's skinny-dipping, which forces her to hail a taxi in just her panties), but also due to their philosophical differences over the war in Vietnam—and over personal versus communal responsibility. After wandering the city (""Where Do I Go?""), Claude finally reports to the draft board (“Black Boys/White Boys”), completes his enlistment, and is shipped off to Nevada for basic training.  It's now Winter in New York when Claude writes to Sheila from Nevada (""Walking In Space""), who subsequently shares the news with the others. Berger devises a scheme to visit Claude in Nevada. Meanwhile, Hud's fiancée—with whom he has a son, LaFayette Jr.—wants to marry as they had apparently planned to earlier (""Easy To Be Hard""). The tribe members trick Sheila's brother Steve out of his car, then head west to visit Claude.  Arriving at the Army training center where Claude is stationed (""Three-Five-Zero-Zero"", ""Good Morning Starshine""), the hippies are turned away, ostensibly because the base is on alert, but also because the MP on duty loathes their appearance, proceeding to condescendingly caricaturize Berger's perceived vernacular. Sometime later, Sheila chats up army sergeant Fenton at a local bar, using sex to lure him to an isolated desert road and acquire his uniform. The hippies steal his car, and Berger cuts his hair and dons the uniform (symbolically becoming a responsible adult), then drives it onto the Army base. He finds Claude and offers to replace him for the next headcount so that Claude can meet Sheila and the others for a going-away picnic in the desert.  Unfortunately, just after a disguised Claude slips away to the picnic, the base becomes fully activated with immediate ship-outs for Vietnam. Berger's ruse is never discovered; clearly horrified of potentially joining the war, he is herded onto the plane to be shipped out. Claude returns to the empty barracks and frantically pursues Berger's plane but is unable to reach it before it takes off for Southeast Asia (""The Flesh Failures"").  Months later, Claude, Sheila, and the tribe gather around Berger's grave in Arlington National Cemetery, whose grave marker shows that he was killed in Vietnam (""Let the Sunshine In"").  The movie ends with what appears to be a full-scale peace-protest in Washington, D.C."
Halloween (1978 film),https://upload.wikimedia.org/wikipedia/en/a/af/Halloween_%281978%29_theatrical_poster.jpg,"On Halloween night 1963, in the suburban town of Haddonfield, Illinois, six-year-old Michael Myers brutally stabs his teenage sister Judith to death with a kitchen knife. Fifteen years later, his psychiatrist, Dr. Samuel Loomis, drives with a colleague, Nurse Marion Chambers, to the sanitarium where Michael is incarcerated to escort him to a court hearing. After Loomis exits their car to unlock the main gate, Michael jumps on the roof and attacks Marion. She runs from the vehicle, allowing Michael to steal the car and drive off.  Michael makes his way back to Haddonfield, killing a mechanic for his coveralls on the way and stealing a white mask from a local hardware store. He begins stalking teenager Laurie Strode, whom he saw drop off a key at his long-abandoned childhood house that her father is trying to sell. Laurie notices Michael throughout the day, but her friends Annie Brackett and Lynda Van Der Klok dismiss her concerns. Loomis arrives in Haddonfield and discovers that Michael has stolen Judith's tombstone from the local cemetery. He meets up with Annie's father, Sheriff Leigh Brackett, and they begin to search for Michael. While they investigate the old Myers house, Loomis describes how he came to realize that Michael is pure evil.  That night, Michael follows Annie and Laurie to their babysitting jobs. Laurie watches Tommy Doyle, while Annie stays with Lindsey Wallace across the street. Michael spies on Annie and kills the Wallace family dog. Tommy spots Michael from the windows and thinks he is the boogeyman, but Laurie dismisses him. Later, Annie takes Lindsey to the Doyle house for the night so she can pick up her boyfriend. Michael hides in her car and kills Annie by slashing her throat. Lynda and her boyfriend Bob arrive at the Wallace house and find it empty. After having sex, Bob goes downstairs for a beer, where Michael pins him to the wall with a kitchen knife. Michael then poses as Bob in a ghost costume and confronts Lynda, who teases him to no effect. Annoyed, she calls Laurie to find out what happened to Annie, but Michael strangles her to death with the phone cord while Laurie listens on the other end. Meanwhile, Loomis discovers the stolen car and searches the streets.  Worried by the phone call, Laurie goes to the Wallace house and finds her friends' bodies, as well as Judith's headstone, in the upstairs bedroom. She runs to the hallway where Michael slashes her arm, causing her to fall over the banister. She manages to escape the house with Michael in pursuit.  Laurie makes it back to the Doyle house and tries to call for help, only to find the phone dead. Michael sneaks in through the window and attacks her again, but she stabs him in the neck with a knitting needle. Thinking he is dead, she staggers upstairs to check on the children, where Michael appears again. Hiding in a closet, Laurie stabs him in the eye with a coat hanger and then in the chest with his own knife. After she sends Tommy and Lindsey to a neighbor's house to call the police, Michael rises again. Seeing the children running from the house, Loomis goes to investigate and sees Michael strangling Laurie. She breaks free by pulling his mask off, revealing his face. Loomis shoots Michael, knocking him off the balcony. When he goes to check on the body, Loomis sees that Michael has vanished. Unsurprised, he stares off into the night as Laurie sobs in terror."
Halloween with the New Addams Family,https://upload.wikimedia.org/wikipedia/commons/2/21/Addams_Family_Halloween_1977.JPG,"Gomez's brother Pancho is staying with the family while Gomez goes to a lodge convention in Tombstone, Arizona. Gomez is jealous of his brother, who once courted Morticia. Halloween is nigh and Pancho tells the legend of Cousin Shy, who distributes gifts and carves pumpkins. Actually, Gomez has been lured off by crooks who have bugged the house in order to steal the family fortune.  The lead crook ""Bones"" Lafferty sends Mikey to investigate. Wednesday (Senior) is home from music academy, where she studied the piccolo (she breaks glass with it). Pugsley (Senior) is home from Nairobi medical school, where he is training to be a witch doctor. Mikey panics and flees after treading on Kitty Kat's tail. The crooks have a fake Gomez and Morticia to help in their plans, along with two strong-arm goons, Hercules and Atlas. Gomez returns home for the Halloween party and trimming of the scarecrow.  Lafferty poses as Quincy Addams (from Boston) to get in. He has his men tie up Gomez and Morticia and his doubles take their places, confusing Pancho, who's still infatuated with Morticia. Lurch scares off the thugs and terrifies the assistant crook Louie the Lard (who was dressed as Little Bo Peep). Fester, trying to be nice, puts Lafferty on the rack. Lafferty tries to escape through the secret passage and steps on Kitty Kat's tail. When the police arrive upon responding to a noise complaint, Lafferty and his gang surrender.  The Addams family are then free to celebrate Halloween happily, ending the night by singing together in welcome for Cousin Shy."
Halls of Anger,https://upload.wikimedia.org/wikipedia/en/9/91/Halls_of_anger_poster.jpg,A predominantly black high school is integrated by white students and trouble follows.
Hammer (1972 film),https://upload.wikimedia.org/wikipedia/en/8/8e/HammerFilmPoster.jpg,"B.J. Hammer is a boxer who rises up the ranks with help from the Mafia. However, Hammer doesn't realize that the help comes with a price: He is asked to throw a fight. Gangsters threaten to harm his girlfriend in an attempt to force him to go through with their plan. Hammer is forced to figure out a way to save his dignity and the life of his girlfriend when she is kidnapped by the gangsters."
Hammersmith Is Out,https://upload.wikimedia.org/wikipedia/en/d/da/HammersmithIsOut.jpg,"Billy Breedlove is an orderly at a Texas psychiatric hospital.  He simultaneously falls under the spell of two people: a blonde waitress at a local diner named Jimmie Jean Jackson and an allegedly sociopathic hospital patient named Hammersmith, who is restrained in a straitjacket within a locked cell.  Hammersmith promises Billy a new life with fame and fortune if he is released from his incarceration. Billy agrees to free Hammersmith, provided that Jimmie Jean can accompany their escape. The three make their way into adventures where Hammersmith murders people and steals property as the means for elevating Billy's social and financial status. Billy becomes the owner of a topless bar, the owner of a pharmaceutical company, an oil tycoon, the financier of political campaigns and a roving ambassador-at-large for the United States.  Over time, Billy comes to loathe Jimmie Jean. However, Hammersmith takes an interest in her and grants her wish that she should become a mother.  Hammersmith arranges for Billy to become disabled in a water skiing accident, and then convinces him to commit suicide. The head of the psychiatric hospital locates Hammersmith and has him returned to his incarceration – where he begins to promise fame and fortune to another orderly.Overview of ""Hammersmith Is Out"", Turner Classic Movies"
Handle with Care (1977 film),https://upload.wikimedia.org/wikipedia/en/4/4c/Handle-with-care-citizens-band-1977.jpg,"Spider is a young man who makes a meager living repairing CB radios and spends his spare time volunteering with REACT International. He lives with his father, an irascible retired truck driver whose CB handle is Papa Thermodyne.  Chrome Angel is a truck driver named Harold who is injured in an accident and then issues an emergency call over CB radio. Spider rescues him and takes him to the hospital. During his recovery, Harold is visited by local prostitute Debbie (alias Hot Coffee), who solicits customers over CB. Chrome Angel has two wives, Connie, who calls herself Portland Angel, and Joyce, who lives in Dallas. The women do not know that he is married to both. The two wives arrive in town to discover that Chrome Angel has been seeing Hot Coffee and that they are married to the same man.  Spider's former fiancée Pam (Electra) is a cheerleading coach and physical-education teacher who conducts erotic conversations over the CB with teenage boys. She is romantically interested in Spider's older brother Dean, who goes by the handle of Blood.  After Spider's activities with REACT are disrupted by a gang of local kids holding a frivolous conversation on Channel 9, which is reserved for emergency communications, he decides to embark on a singlehanded nationwide crusade to shutter illegal CB stations, such as those using unlawful linear amplifiers. Spider's targets include the Red Baron, a neo-Nazi who uses a high-powered CB base station to broadcast white-supremacist monologues, and the Hustler, a teenage boy who reads pornography aloud over the air. Spider and a partner from REACT begin a spree of cutting antenna cables, intimidating offenders by visiting their homes and claiming to be Federal Communications Commission (FCC) officials in the hope of cleaning the CB airwaves.  The myriad complicated friendships and odd romantic relationships finally come to a head. Finally, the whole town comes together in a search-and-rescue effort after Papa Thermodyne suddenly disappears."
"Hannah, Queen of the Vampires",https://upload.wikimedia.org/wikipedia/en/8/89/Hannah%2C_Queen_of_the_Vampires.jpg,"A vampire, (Teresa Gimpera), entombed on a remote island is accidentally awakened and begins to terrorize the island's inhabitants."
Hanover Street (film),https://upload.wikimedia.org/wikipedia/en/4/4a/Hanover_Street_poster.jpg,"In London during the Second World War, Lieutenant David Halloran, an American B-25 bomber pilot with the Eighth Air Force based in England, and Margaret Sellinger, an English nurse, meet on Hanover Street in a chance encounter.  The following day, Halloran's squadron is sent to bomb Rouen. The plane's starboard engine is hit, but the fire is put out. Cimino, the bombardier, begs Halloran to let him drop the bombs early and turn back, but Halloran does not care about the danger and orders him to wait until they are over the target, prompting him to angrily exclaim that he hates Halloran.  Halloran and Sellinger meet again two weeks later in a secret assignation on Hanover Street. Although she is married, they rapidly fall in love. She tries to resist, but is drawn to the charismatic American. and they begin an affair. By contrast her husband Paul Sellinger is, by his own description, suave, pleasant, but fairly dull. A former teacher, he is now a trusted member of British intelligence.  During the next few missions, Halloran orders Cimino to drop the bombs early, as he is scared of death because he now has ""a reason to live"", much to the anger and disappointment of Hyer, the co-pilot. Weeks later, before take-off, Halloran hears something odd in the engine and turns back, forcing another pilot, Patman, to go in his place. That night, it is revealed that Patman's plane was hit in the bomb bay with the bombs still on the plane, killing all on board, and that had it not been for that engine, it would have been Halloran.  Ashamed of his actions, Halloran volunteers for an undercover mission in Nazi-occupied France to deliver a British agent. At the last moment, Paul Sellinger takes the place of the agent, and himself joins the mission. His reasons are initially unclear, but he slowly reveals that he wants to prove himself in the field.  Flying over France, the aircraft is hit and the crew is killed except for Halloran and Sellinger. In occupied France, the two have to work together after Sellinger injures his ankle. Sellinger's mission is to proceed to the German headquarters in Lyon and, posing as an SS officer, photograph an important document that lists the German double-agents in British intelligence. Halloran agrees to help Sellinger. Making contact with a local farmer's daughter in the French Resistance, they disguise themselves as German SS officers and photograph the documents using Sellinger's fluency in German (though, despite speaking convincing subtitled German, Plummer's Sellinger consistently states his own rank using Wehrmacht, not SS, terminology) to fool the SS. SS troops raise the alarm when Halloran makes the incorrect response to a question in German, but the pair manage to escape after a lengthy motorcycle chase, and make it back to the farm where they had received assistance earlier. However, the farm owner, the father of the collaborating woman,betrays them and they are forced to flee again; though pursued by hundreds of Nazi troops, they successfully escape when they are assisted by the French Resistance. Sellinger, however, is badly injured.  In London, Sellinger's wife finds out that Halloran and Sellinger are together and have come back home, with her husband wounded but alive. Going to visit him in the hospital on Hanover Street, she meets Lieutenant Halloran for the last time. They embrace and kiss, and he tells her that he loves her ""enough to let her go"", she goes in to see her husband as he goes back out into Hanover Street, where the love story had begun."
"Happy Birthday, Wanda June",https://upload.wikimedia.org/wikipedia/en/4/48/Happy-birthday-wanda-june.jpg,"The opening of this play is ""This is a simple-minded play about men who enjoy killing, and those who don't.""  Big-game hunter and war hero Harold Ryan returns home to America, after having been presumed dead for several years. During the war, he killed over 200 men and women, and countless more animals — for sport. He was in the Amazon Rainforest hunting for diamonds with Colonel Looseleaf Harper, a slow-witted aviation hero, who had the unhappy task of dropping the atomic bomb on Nagasaki.  Harold finds that his wife Penelope has developed relationships with men very much unlike himself, including a vacuum cleaner salesman called Shuttle and a hippie doctor called Dr. Woodly, who later becomes Harold's foe. Harold also finds that his son, Paul, has been pampered and grown unmanly. Harold Ryan, the prolific killing machine, is very unsatisfied. It is set during 1960s America, and Harold feels the country has become weak, all the heroes have been replaced by intolerable pacifists, and that in postwar America, no proper enemy is available for him to vanquish. This is the story of his tragic attempt to find one.  The ""Wanda June"" of the title is a young girl who died before she could celebrate her birthday. She was run over by an ice cream truck, but she is very pleased with her situation in Heaven, and feels that dying is a good thing and everyone in Heaven loves the person who sent them there. Her birthday cake was subsequently purchased by one of Penelope's lovers, for a celebration of Harold's birthday in his absence. Wanda June and several other deceased connections to Harold Ryan (including his ex-wife Mildred who drank herself to death because she could not stand Harold's premature ejaculation, and Major Siegfried von Konigswald, the Beast of Yugoslavia, Harold Ryan's most infamous victim) speak to the audience from Heaven, where Jesus, Judas Iscariot, Adolf Hitler, and Albert Einstein are happily playing shuffleboard."
"Happy Mother's Day, Love George",https://upload.wikimedia.org/wikipedia/en/7/7c/Happy_Mother%27s_Day%2C_Love_George.jpg,"Teenager Johnny Hanson arrives at a remote New England fishing village. He goes to Ronda's Cafe and sits at a table. When the owner Ronda Carlson comes to take his order, he asks her name, and when she replies, he departs. Shaken, Ronda returns to the kitchen where Eddie Martin, the cook and her boyfriend, asks if that was him and she nods.  Johnny walks to a residential neighborhood and sits outside a house belonging to Ronda's sister Cara. When Cara's teenage daughter Celia comes outside, she sees Johnny and smiles. Noticing her daughter's interest in the young stranger, Cara upbraids Celia, then turns on her son Porgie.  Roy, the town's police chief, pulls Johnny over and takes him to the station for questioning. Frisking Johnny, he finds several letters. Roy explains that several people have disappeared recently and he needs to question strangers. Reading the letters, Roy discovers that Johnny is the son Ronda gave away for adoption years earlier. Johnny then informs Roy that he has come to town to learn his father's identity, but Roy warns him to leave right away.  On release, Johnny walks past Cara's house and Celia beckons him inside. Celia spies on her neighbor Piccolo with Crystal, his mistress. Celia then tries to seduce Johnny, but he declines. Johnny tells Celia that he discovered Ronda was his mother when he found some letters she had sent to Johnny's foster parents. Stating that Cara is Ronda's estranged sister, Celia takes Johnny into her late father's office and shows him some photos of her father, dead before she was born. When Cara returns home, Celia locks Johnny in the office, but he escapes through a window.  At the cafe, Eddie demands to know if Ronda intends to let Johnny live there. When Ronda answers 'yes', Eddie, furious, announces he is quitting and leaving Ronda. Finding Johnny outside, Eddie beats him up. Hearing noises, Ronda hurries outside and, finding the bloodied Johnny, helps him into her house. There Johnny sees that Ronda has tacked pictures of him onto the wall, and Ronda confesses regret over giving him away. Johnny demands to know who his father was, and when Ronda refuses to tell him, he leaves.  After church that Sunday, Cara's neighbor, Florence, invites Johnny to her house. Florence reveals that Cara and Ronda have not spoken since Cara's husband George (Johnny's father) was murdered in his front yard.  Later, Porgie visits his sympathetic aunt Ronda, who reveals that Johnny is her son and asks him to pass the information to Cara. Porgie, continually disparaged by his mother, suggests that Ronda tell her herself. Celia, meanwhile, has continued to spy on Piccolo and Crystal, and throws him a paper airplane containing a message to meet her at the summerhouse.  Crystal, amused, insists that Piccolo attend and accompanies him there, waiting outside. When Piccolo fails to reappear, Crystal enters and finds Piccolo's corpse. Panicked, Crystal tries to escape, but the door is locked. After discovering another dead body in the bathtub, Crystal turns to see Celia holding a cleaver. Terrified, Crystal jumps out a window to her death.  As Porgie is fishing, his net pulls up a corpse. That night, Johnny visits Ronda and demands to know his father's name. As Johnny leafs through some old photo albums, Ronda informs him that his father is dead. Finding a clipping about his father, Johnny snatches it and runs to Cara's house, where he tells Cara that he knows her husband George was his father.  Returning home, Celia takes a knife from the kitchen. Cara admits that upon discovering that George had an affair with her sister, she stabbed her stomach with a knife to abort her fetus. The baby, Celia, survived, but was born insane. Cara then admits to killing George in a jealous rage. Offering to give Johnny George's watches and rings, Cara goes upstairs for them. As Johnny waits in the living room, he hears Cara scream, and sees Celia running down the stairs. Rushing upstairs, Johnny finds Cara dead. When Johnny walks out the door, Celia tries to stab him and they struggle for possession of the knife...  Next morning, Roy takes Celia to jail as Johnny hitches a ride out of town."
Hard Times (1975 film),https://upload.wikimedia.org/wikipedia/en/d/d5/Hard_Times_%281975_movie_poster%29.jpg,"In 1933, an older man named Chaney watches a bare-knuckled street fight, on which bets are made. The fighter backed by the cocky, fast-talking ""Speed"" loses badly. Chaney talks a very skeptical Speed into letting him fight the winner. Chaney bets all of the six dollars he has on himself and quickly dispatches his younger opponent. Chaney and a suitably impressed Speed travel to New Orleans to match Chaney against local fighters at long odds, recruiting genteel drug addict Poe as a cutman. Between fights, Chaney finds a down-on-her-luck woman named Lucy Simpson to sleep with.  Chaney easily disposes of his next opponent, a Cajun. When Pettibone, the loser's sponsor, refuses to pay off his bet, Chaney advises Speed to leave, as they are greatly outnumbered by the locals, but suggests they return later. That night, Chaney sneaks into Pettibone's honky-tonk joint and proceeds to beat up anyone who tries to stop him from collecting the money. For the next fight, the stakes are unexpectedly raised to $3000 instead of the usual $1000. To cover the shortfall, Speed gets a loan from a gang of local mobsters headed by Doty. Chaney wins this fight handily, but gambling addict Speed blows all his winnings in a backroom craps game, leaving him unable to repay the loan sharks.  Afterwards, Speed and Chaney disagree about selling a piece of Chaney to fish tycoon Chick Gandil, the sponsor of Chaney's most recent victim, Jim Henry. Gandil instead pays off Speed's debt and takes him hostage. Chaney must wager his entire winnings to take on a prize fighter imported from Chicago named Street, or Speed will be killed. Chaney does not want to rescue Speed from his own folly, but Poe talks him into it. Street proves to be a worthy foe, but Chaney gradually gets the upper hand. When Street is knocked down and is on his hands and knees, Gandil slams two metal cylinders on the ground for him to wrap his fists around, but Street is too proud to cheat. Chaney then finishes him off.  Afterward, Chaney gives Speed and Poe a generous cut of the winnings and leaves town."
