title,image,content
Folk Hero & Funny Guy,https://upload.wikimedia.org/wikipedia/en/7/74/Folk_Hero_%26_Funny_Guy_poster.jpg,Successful singer-songwriter plans to help his friend with his struggling comedy career by hiring him as his opening act on his solo tour.
Followed (film),https://upload.wikimedia.org/wikipedia/en/1/1a/Followed_poster.jpg,"The entire movie is shown through a single screencast recorded by an unknown individual. The user views a series of vlogs made by DropTheMike, a controversial vlogger who disappeared shortly after visiting the Lennox Hotel in downtown Los Angeles. The user repeatedly receives messages from friends of Mike, most of which the user ignores.  DropTheMike receives a sponsorship offer for $250,000 dollars if he gains 50,000 new subscribers. Mike decides to spend the Halloween weekend at the Lennox Hotel in downtown Los Angeles. The hotel has been plagued by tens of suicides and murders since its founding. Most recently, Korean tourist Meghan Kim's burned corpse was found in the hotel's boiler room after security camera footage showed her acting erratically in the hotel elevator.  Mike interviews Wallace Fleischer, an author who tells him about David Olmos, a serial killer and Satanist who resided at the Lennox Hotel in the '80s. The next day, DropTheMike, Nic (his editor), Chris (Mike's religious director of photography), and Dani (sound and camera, and Chris' friend and unrequited love) arrive at the hotel. Mike, Dani, and Chris reside on the top floor in the room where Olmos committed his murders while Nic resides next door to edit the vlogs.  On the second day, Mike and his crew attempt to enter the basement to reach the boiler room, losing their drone when they place it through the chained doors. A security guard, Tony catches them, but reveals he is a fan of Mike and promises to give them the key to the basement.  Mike then researches the “Elevator Game” in which one enters an elevator alone and presses floors in a specific sequence, they will enter another dimension. Concluding Meghan Kim attempted the ritual, Mike plays the game alone and seemingly encounters Kim's ghost. DropTheMike brushes the encounter off as an obsessive fan. After hearing ghostly knocking from their front door, Mike receives a Skype call from Jess, his fiancée, who announces her pregnancy to Mike. Shortly after celebrating, Chris checks in on Nic, finding her in a disturbed, self-harmful state. After seeing a decapitated ghost in the hallway, Chris calls for Mike and Dani, and follow the ghost to the hotel roof. There, they find a satanic altar above their room with a platter holding an animal's tongue.  After the vlog, the mysterious user uploads the third night onto DropTheMike's channel. Mike seemingly recognizes a ghostly child in the hallway and proceeds to chase it. While Mike is gone, Chris and Dani are chased by the hacksaw-wielding ghost of Olmos. When Mike attempts to follow the child to Room 440, he finds himself teleported back to the top floor.  DropTheMike calls Wallace, who tells him that Room 440 belonged to a police detective who, after residing in the hotel, murdered his wife and brought his two sons to the hotel. After killing the eldest son, the detective chased the youngest son to the boiler room. The detective was then killed by a maintenance man who encountered the son. After the interview, Chris is attacked in the bathroom by a ghost from his childhood, and leaves the hotel. Mike convinces Dani to stay, revealing that he was an adopted child.  After witnessing an elderly woman jump from the hotel window, Mike and Dani are chased by a drug dealer they had filmed earlier, and are both saved by Chris. A traumatized Dani leaves with Chris. Mike checks in on Nic and stops her from jumping out of the window of her room. DropTheMike then returns a delirious Nic to her mother and sister. Now alone in the hotel, Mike receives the basement key from Tony. Mike decides to proceed to the boiler room, despite receiving a call from Jess pleading for him to come home. Starting a livestream, DropTheMike receives a garbled phone call from Wallace, who reveals that Mike is the biological son of the police detective.  Mike enters the boiler room and finds the missing drone above where Kim's corpse was. Following ghostly sounds, Mike finds a laptop displaying his broadcast in real time and Tony's notebook, which is filled with occult imagery. Mike is then chased by various ghosts from the hotel, finds a dead body, and runs out of the hotel in a panic.  Back home, DropTheMike starts a livestream where he announces that he will be on a hiatus. He also states his plans to make a documentary on the homeless situation in downtown Los Angeles, feeling a need to put something more positive out into the world. Shortly afterward, his power goes out. Finding his house surrounded by shadow people, Mike is confronted by Tony and Kim, who hand him his fiancée's severed head. Mike shortly afterward disappears.  The user then views the channel of TerribleTyler, a young vlogger who announces his plans to break into DropTheMike's house to investigate. Under Mike's account, the user posts a comment on the video stating “Can't wait to meet you, Tyler :)”. As the comment section ponder about Mike's supposed return, the user logs off, revealing Mike's blurred face on the laptop's camera."
Footloose (2011 film),https://upload.wikimedia.org/wikipedia/en/e/ed/Footloose2011Poster.jpg,"After a night of partying, an intoxicated Bobby Moore and his friends are killed when their car collides head-on with a truck on a bridge on their way home to the town of Bomont, Georgia. The tragedy prompts his father Shaw Moore, the town reverend, to persuade the city council to pass several draconian laws and ordinances, one of which bans all unsupervised dancing within city limits.  Three years later, Boston-raised teenager Ren McCormack moves to Bomont to live with his uncle Wes Warnicker, his aunt Lulu, and cousins Sarah and Amy after his mother's death from leukemia and his father's desertion. On his first day at Bomont High School, Ren becomes friends with fellow seniors Willard Hewitt and Woody, who explain the ban on dancing.  He is attracted to Reverend Moore's rebellious daughter Ariel, who is secretly dating dirt-track driver Chuck Cranston. After Chuck insults him, Ren ends up in a school bus motocross race, and wins despite his inability to drive one and almost getting himself killed when the bus catches fire.   Shaw Moore mistrusts Ren and forbids Ariel from ever seeing him again. Ren and his classmates want to do away with the law against dancing and have a senior prom. He also teaches Willard how to dance.   After a while, Ariel begins to fall for Ren, prompting her father to complain to Ren's uncle, who explains the circumstances of Ren's mother's death and his opinion that while the reverend may think his daughter is too good for Ren, perhaps Ren is too good for her.  Ariel dumps Chuck, resulting in a fight between them in which Ariel is physically assaulted and gets a black eye. Later in church, Reverend Moore finds out about it and believing Ren responsible, demands his arrest, but Ariel tells him that he cannot blame everything on Ren as he did with Bobby. She then reveals that she lost her virginity, then sarcastically asks him if he will pass another law, as it did not stop her from having sex. Shaw slaps her abruptly, shocking his wife Vi and prompting Ariel to tearfully and angrily criticize his domineering ways and storm out. When Shaw tries to apologize, Vi stops him, telling him he has gone too far. Supporting the dancing movement, she tells him that he is not being good to Ariel; he cannot be everyone's father; and dancing and music are not the problems.  Ren goes before the City Council to request the anti-dancing laws be abolished. As part of his statement, he reads several Bible verses given to him by Ariel, which describe that even in ancient times people would dance to rejoice, exercise, celebrate, or worship. However, Reverend Moore walked into the meeting with the votes to defeat Ren's motion already in his pocket, and it goes down to defeat.  Despite the City Council's refusal to abolish the anti-dancing ordinances, Ren's boss Andy Beamis offers his cotton mill, which is technically in the neighboring town of Bayson, as a site where the seniors can have their prom. Knowing that Moore still has enough influence to pressure parents not to let their teenagers come, Ren visits him at the church one evening. In conversation, they realize their common ground is the loss of a loved one. After Shaw tells the story of Bobby, Ren describes his mother's death. He states with quiet determination that even though the City Council voted down the motion to abolish the law, they cannot stop the dance. He then respectfully requests permission to take Ariel to the prom, and Shaw agrees.  A few days before the prom, Reverend Moore unexpectedly asks his congregation to pray for the high school students putting on the event. The students (and many parents) prepare and decorate the mill for the big night.  On prom night, not long after Ren and Ariel arrive Chuck and several of his friends show up, intending to start trouble. Chuck's gang is subdued and run off by Ren, Ariel, Willard, Ariel's best friend Rusty Rodriguez, and Andy. They enter the mill where Ren flings confetti into a shredding machine and yells, ""Let's dance!"" as everyone joins in dancing to a song named ""Footloose""."
For Colored Girls,https://upload.wikimedia.org/wikipedia/en/9/99/ForColoredGirls.jpg,"In the film, each woman is associated with a specific color. There are Jo Bradmore (red), Tangie Adrose (orange), Yasmine (yellow), Juanita Sims (green), Kelly Watkins (blue), Nyla Adrose (purple), and Crystal Wallace (brown). Alice Adrose (white) and Gilda (black) are characters created specifically for the movie.  The movie starts with the main characters reciting a poem about their inner thoughts (""Dark Phrases""). Kelly goes to Tangie's brownstone to talk to Crystal about her children's safety. At the same time, Juanita comes to leave her lover, Frank, a potted plant and break up with him (""No Assistance""). Kelly tries to talk to Crystal's children about how they ended up in the hospital, but Crystal's alcoholic boyfriend, Beau Willie, throws her out. Gilda, Crystal's nosy neighbor and apartment manager, tells Kelly about Crystal's situation (""A Night with Beau Willie Brown"") and admits that she was the one who called her. Meanwhile, Alice, Tangie's mother, comes to ask Tangie for money but is rejected.    Alice goes out to raise money and meets Yasmine, who gives her some. Yasmine brags to her dance class about a man named Bill she met. One of Yasmine's students, Nyla, talks with the girls about losing her virginity on her graduation night (""Graduation Nite"") and later gets sick.  Juanita waits in Jo's office at a magazine company. Crystal arrives for work, late, and tells Jo that her 9 o'clock appointment is here even though it's already 10 o'clock. Juanita then goes in to try to get Jo to donate money to a non-profit organization for women's health, but Jo rudely refuses.  Kelly is at the gynecologist with her partner, Donald, who tells her she cannot have children because of damage in her fallopian tubes from an untreated STD. Juanita is at the hospital giving advice on safe sex to women when Frank comes by and asks for forgiveness, but Juanita rejects him. Crystal pleads with Beau Willie to stop drinking, but he only cares about marrying her for welfare benefits. At a restaurant, Jo leaves a voicemail for her husband, Carl, asking him to call her.   At that same restaurant, Yasmine and Bill have a date night together, recalling a story about her love for Latin dances (""Now I Love Somebody More Than""). Alice comes home to her apartment and it is revealed that Nyla is Alice's daughter and Tangie's sister. Alice gives Nyla the feeble amount of money she made, under the belief that it is for Nyla's college application fees. Meanwhile, Yasmine is walking home from her date with Bill, explaining that she loved dance more than anything until she met Bill (""Now I Love Somebody More Than"" cont.).  Nyla shows up at Tangie’s apartment to ask for money, explaining that she needs it for college, but Tangie is not fooled. She then deduces that Nyla is pregnant, but Nyla denies this. Tangie relishes the fact that Nyla is not so perfect after all and that Alice will hate her the way she hates Tangie. She then tells her about the time she got pregnant and reveals where to find a back-alley abortionist.  Jo waits impatiently for Carl to return home and it is then revealed that Carl was the man Donald had arrested earlier. The couple then gets into an argument about Carl investing in a failed company with Jo's money, which Carl did because he felt emasculated as a man, who is not providing and forfeiting his right to do anything in favor of submitting to Jo's will. Donald returns to his and Kelly's apartment where Kelly then reveals how she got her STD. She explains that before she was married, she and two of her friends had been seeing the same man and all contracted a disease from him (""Pyramid"").  The next day, Carl reveals that he got tickets to the opera, which he hates, as an apology for last night's argument with Jo. During this conversation, he is clearly looking at other men desirously. Tangie goes to pay the three hundred dollars for Nyla's college fees but Yasmine reveals that the dance class is free.  Tangie realizes that Nyla went to see the abortionist, Rose (Macy Gray), who is terrifying, and probably drunk. Nyla loses consciousness during the abortion as Rose tells her a story about her life in Harlem (""I Used to Live in the World""). Yasmine excitedly invites Bill into her home for dinner where he savagely rapes her. Jo and her husband are at the opera, watching a performance of La Donna in Viola (an Italian, operatic version of ""Pyramid""). During the performance, Jo watches as her husband cruises another man.  The next day, Crystal left papers for Jo’s meeting at home. Crystal offers to take the train home, but Jo tells her that'll waste time and offers to drive her there. Seeing the male driver in the car, Beau Willie believes Crystal is having an affair and the abuse begins. Their children overhear Beau Willie beating Crystal and Gilda tries to calm their fears by telling them a story about how she met her first husband (""Toussaint"").  Beau Willie asks Crystal to marry him once again. After she refuses, Beau Willie becomes violent and dangles the children over the fifth-story window, giving Crystal an ultimatum. Gilda runs out into the street and screams for help as Jo, Juanita and several on-lookers witness Beau Willie drop the children to their deaths (""A Night with Beau Willie Brown"" cont.).  Donald interrogates Yasmine at the hospital about her rape, where he informs her that it'll be difficult to press charges as she tells him that women can be raped anywhere by anyone (""Latent Rapists""). At the same hospital, Alice comes in search of Nyla, who is being interrogated by Renee and Kelly, and gives them and Alice a vivid detail of her abortion (""Abortion Cycle #1""). After being informed of the situation and recognizing Crystal, Kelly becomes visibly upset.  Alice confronts Tangie in her apartment and after a physical altercation, they reveal to each other that Tangie was raped by her grandfather, Alice's father, causing Alice to take her to the abortionist where Alice supervised her, whereas Nyla was unsupervised. Alice reveals that her father took her virginity and was given to a white man at fifteen to have children. All these events explained why Tangie is the way she is (""One"" cont.). After kicking Alice out of her apartment, Gilda comes into her house to put ice on the bruise on Tangie's face. She explains that Tangie and her mother make a lot of sense before telling her a detailed account of Tangie's exploits (""One"" cont.). Tangie believes that Gilda has been snooping again through the wall, but Gilda reveals that she was once like Tangie.  Carl comes home to find Jo distraught and reveals what happened with Crystal, stating that she never once knew she was abused and wondering what kind of person she was. Jo and Carl embrace as she sobs into his shoulder. Alice and Nyla return to their apartment where Alice tells her to pray for forgiveness. As Nyla prays, Alice attempts to exorcise her with ashes and hot oil, hurting Nyla. Nyla runs away to Yasmine's apartment, hoping to find some comfort. However, Yasmine is too traumatized from her rape to answer the door.  Kelly is waiting outside the brownstone as Crystal comes out with a pail and a brush to wash away the blood of her children. Crystal comments that she does not feel awake and thinks that this is what death must feel like. Nyla passes by and Kelly takes her into Crystal's apartment to wash her up. Hearing Tangie bring in yet another suitor to her apartment, Nyla confronts her. Tangie kicks her suitor out after he asks her to invite Nyla for a threesome. Tangie and Nyla hash out their problems before Tangie reveals that her life is complicated and she is still learning from her mistakes (""No More Love Poems #4"").  Yasmine is practicing an interpretive dance (""Sechita"") as Kelly discovers that Crystal has swallowed an entire bottle of pills. Crystal is taken to the hospital as Yasmine is visited by Donald, who has informed her that Bill has been murdered after attempting to rape another woman. She goes into the morgue to look at his body one last time, before slapping him and then leaving.  That night, Kelly is unable to sleep, feeling guilty for not taking Crystal's children away sooner. Juanita comes home with a birthday cake for Frank, only to find that he is not home and his clothes are gone. Juanita vents her frustration to her women's health class (""Somebody Almost Walked Off Wid Alla My Stuff"") as Crystal is released from the hospital and goes into therapy. Jo gives Juanita a check for her non-profit organization, Beau Willie is sent to jail, and Nyla returns to dance class with Yasmine.  Tangie invites Crystal to Nyla’s going away party. Crystal initially declines. Tangie begrudgingly invites Gilda, both finally having an unspoken, mutual respect for each other. Juanita breaks things off with Frank for good (""No More Love Poems #1""). Crystal is still wondering how Beau Willie could do such a thing, but Gilda tells her that she also needs to take responsibility for not leaving Beau Willie sooner.  Jo confronts Carl on his homosexuality, which he angrily denies at first but Jo tells him that she was not oblivious to the way Carl looks at other men. After venting his frustrations over Jo's controlling nature, he then admits that he has been sleeping with other men and tells her that he is sorry. Jo, however, tells him that she is not accepting his apology, having heard him apologize many times before (""Sorry""). Jo then reveals that she is HIV-positive from Carl's exploits and tells Carl to leave when she gets back home.  At Nyla's going away party, all the women gather to celebrate. Jo and Juanita have a conversation on the rooftop about HIV, while the other women come out to join them, including Crystal, as the women talk about the value of their love (""My Love Is Too"") and share their experiences with men's apologies (""Sorry"" cont.).  Crystal tells everyone that she was missing something in her life and the women reveal the hurt and pain they've gone through in their lives, before coming together to embrace Crystal and each other (""A Laying on of Hands"") and move forward with their lives."
For Ellen,https://upload.wikimedia.org/wikipedia/en/1/12/For_ellen_poster.jpg,"Joby Taylor is a struggling rock musician who is traveling to a small town to divorce his estranged wife. In the process, he grapples with the possibility of losing custody of his daughter Ellen, as well as the realities of his foundering music career and being a father."
For Here or to Go?,https://upload.wikimedia.org/wikipedia/en/4/4f/For_here_or_to_go_xlg.jpg,"Vivek Pandit is an immigrant from India. While his visa was intact, he was hired as a software engineer at Fortune 500 company, Meridian Labs Corporate in Silicon Valley, California. However, when his visa is expired, he becomes the fighter against American immigration system in order to keep his immigration status and his job alive."
For Lovers Only (film),https://upload.wikimedia.org/wikipedia/en/6/62/FLO_poster.jpg,"In the film, Katic plays Sofia, a journalist and former model, while Polish plays Yves, a former fashion photographer. Sofia chances upon Yves, her former lover, while on assignment.  The story draws upon Claude Lelouch's A Man and a Woman and the French New Wave for inspiration and focuses on the couple's flight from Paris via a variety of forms of transportation: train, car and motorcycle.  Their travels extend from Normandy to St. Tropez. Mark Polish notes that the film lies somewhere between A Man and a Woman and The Beatles' A Hard Day's Night.  The film, which was shot in Paris and various locations throughout France, premiered for industry guests in Beverly Hills on September 29, 2010."
"For a Good Time, Call...",https://upload.wikimedia.org/wikipedia/en/1/16/For_a_Good_Time-Poster.jpg,"After Lauren is dumped by her boyfriend, she can't afford a place of her own. Her friend Jesse tells her of a beautiful apartment by Gramercy Park, not including the fact that his friend Katie lives there. The women had a bad experience together back in college. Despite their clear disdain for each other, they move in together for lack of better options.  One night, Lauren hears strange noises from Katie's room. Believing she is being attacked, she opens the door to see Katie is saying sexually explicit things on the phone. Katie explains she works as a phone sex operator, as her writing does not earn her enough money to live in New York. Lauren is disgusted, but makes some suggestions how to make more money.  Several weeks go by, and Lauren loses her publishing job when her boss retires. Encouraging Katie to get a land line, 1-900-mmmhmmm, Lauren becomes her business manager as they go into business for themselves, which is much more lucrative. In a few weeks they make $12,000, of which Lauren gets , which increases when she becomes a phone operator herself. In the process, they become close friends.  Throughout the film, Katie speaks with a repeat customer named Sean and the calls become less about phone sex and more about getting to know one another. They agree to meet, but accompanied by Lauren and Jesse who are concerned he may be a rapist. However, they discover they are very well suited and begin a relationship. This leaves Katie feeling distressed as it is revealed that she is a virgin and has been lying for many years to cover up her insecurities.  Lauren gets an interview at a prestigious publishing company which previously rejected her, and Katie convinces her to do the interview to blow them off. She tells them she has been running a phone sex line all summer, and they offer her the job as they feel she has business savvy. Concerned about long-term prospects, Lauren accepts the job which angers Katie to the point where she reveals their business to Lauren's conservative parents. Lauren moves out and they stop speaking.  Lauren's ex-boyfriend Charlie returns from Italy and declares that he made a mistake in breaking up with her. He reveals that he had a passionate love affair with a fiery Italian woman, but if he is to succeed in his business he needs someone boring, predictable and simple - the same reasons he dumped her. She stands up for herself and leaves Charlie for good. Meanwhile, Katie and Sean decide to have sex and in order to calm their nerves they talk on the phone while lying next to each other in bed. When they are finished Katie feels sad that she can't share this news with Lauren, whom she loves. Sean encourages her to call her, and they declare that they 'think' they love each other.  Lauren and Katie call each other at the same time, engaging in a phone conversation full of unintentional innuendo before they meet each other on the street and hug."
For the Love of Money (film),https://upload.wikimedia.org/wikipedia/en/f/f4/For_the_Love_of_Money_%28film_cover%29.jpg,"In Tel Aviv, 1973, young Izek is raised in a seedy, gangster-filled illegal casino that operates behind his family's bar. When violence and crime finds its way to him and his family, Izek and his family relocate to Los Angeles. Hoping to start anew, Izek pursues his ambitions, and becomes successful. He falls in love  with the beautiful Aline. However, the world of crime Izek tried to escape continues to dog him. Threatened by a temperamental gangster (James Caan), his criminal cousin (Oded Fehr), and a Colombian drug lord (Steven Bauer), Izek struggles for a clean slate as those close to him fall victim to the promises of quick money through crime."
Ford v Ferrari,https://upload.wikimedia.org/wikipedia/en/a/a4/Ford_v._Ferrari_%282019_film_poster%29.png,"In 1963, Ford Motor Company Vice President Lee Iacocca proposes to Henry Ford II to boost their car sales by purchasing Italian car manufacturer Ferrari, dominant in the 24 Hours of Le Mans. Owner Enzo Ferrari uses Ford's offer to secure a deal with Fiat that allows him to retain ownership of the firm's racing team, Scuderia Ferrari. He insults Ford II and the whole Ford Motor Company. Ford orders his racing division to build a car to defeat Ferrari at Le Mans. Iacocca hires Shelby American owner Carroll Shelby, a retired driver who won Le Mans in 1959. Shelby enlists his friend Ken Miles, a hot-tempered British racer and mechanical engineer.  Shelby and Miles develop the UK-built Ford GT40 Mk I prototype at Los Angeles International Airport. At the launch of the new Ford Mustang, Miles gives a witheringly rude appraisal of it to Ford Senior Vice President Leo Beebe. Beebe campaigns against sending Miles to the 1965 24 Hours of Le Mans as a public relations liability. Shelby reluctantly excludes Miles and sends Phil Hill and Bruce McLaren to Le Mans. None of the Fords finish.  When Ford demands why he should not sack Shelby, Shelby explains that despite the GT40's reliability problems, it instilled fear in Enzo Ferrari by reaching 218 mph (350.8 km/h), on the Mulsanne Straight before breaking down. He says a racing car cannot be designed by committee. Ford tells him to continue the project and report directly to him. During testing of the GT40 Mk II, the recurrent problem of brake fade causes a crash and fire, which Miles survives. The team realizes the rules permit replacing the whole brake assembly during the race.  In 1966, Beebe takes over the racing division. When he and Ford arrive to inspect the program, Shelby locks Beebe in his office and gives Ford a ride in the GT40. Shelby makes a deal with Ford: if Miles wins the 24 Hours of Daytona then he will race at Le Mans. If not, Ford will take full ownership of Shelby American. At Daytona, Beebe enters a second GT40 supported by a NASCAR team with quicker pit stops. However, Shelby clears Miles to push his car beyond the 7,000 RPM redline, and he wins.  At the 1966 24 Hours of Le Mans, Miles struggles with a faulty door during the first lap. The pit crew fixes it and Miles sets lap records catching the Ferraris.  The GT40 suffers brake fade while dicing with the prototype 330 P3 Ferrari of Lorenzo Bandini, so Miles limps into the pits for replacement of the entire braking system. Ferrari protests but Shelby assures race officials it is legal.  Miles and Bandini duel on the Mulsanne Straight until the Ferrari engine blows. With Fords in the top three positions, Beebe orders Shelby to have Miles slow down for the other Fords to catch him and give the press a three-car photo finish. Shelby tells Miles what Beebe wants but says it is Miles's call. Miles initially continues to set new lap records, but decides to comply on the final lap.  McLaren is declared the winner as, having started behind Miles, his car traveled further overall. Miles is placed second. Shelby accuses Beebe of deliberately costing Miles the win, but an unusually sanguine Miles lets it pass, saying to Shelby, ""You promised me the drive, not the win."" From his vantage point, Enzo Ferrari tips his hat to Miles on the track. As they walk off together, Shelby tells Miles they will win Le Mans next time.  Two months later, during testing at Riverside International Raceway, a mechanical failure in the J-car kills Miles in a crash. Six months later, Shelby parks outside Miles's widow Mollie's house and hesitates. Miles's son Peter arrives and the two talk about Miles. Shelby gives Peter a wrench that Miles once threw at him in anger.  Epilogue text says Ford continued its Le Mans winning streak in 1967, 1968, and 1969, and Miles was posthumously inducted into the Motorsports Hall of Fame of America in 2001."
Forever (2015 film),https://upload.wikimedia.org/wikipedia/en/8/89/Forever_2015_poster.jpg,"Alice is a young investigative reporter who suffers a catastrophic loss when her boyfriend, Tom, commits suicide after the two of them have a fight. She finds it impossible to cope in the real world and goes in search of an isolated community run by a former psychiatrist she learned about as part of a story. She finds the community and infiltrates it by pretending to have forgotten her identity. Alice slowly finds acceptance within the commune and learns that each member has suffered a tremendous loss or trauma, and that the group, despite currently living in joy and harmony, eventually intends to commit mass suicide. One of the residents, Charlie, finds Alice's hidden I.D. card but doesn't expose her lie. The two begin a romantic relationship. After realizing how supported she feels by the group, Alice reveals her identity and pleas the others to let her stay, which they allow.  Alice tries to come to terms with ending her life, but is not fully committed. When the director of the commune, Neil, accidentally ends the life of his sick wife, the group decide that it's time to perform the suicide ritual they were preparing for. Alice tries to convince Charlie to run away and start over with her; he refuses, but tells her she can leave if she wants. However, she decides to stay with him, and the next morning the group prepares to ""let go"", by lying down on camp beds and setting themselves on fire after taking a poison that will spare their suffering. But as Alice is about to drink the poison cup Neil is giving them, Charlie stops her. He finally agrees to run away with her and assures the group he won't let them be disturbed. The final scene shows Alice and Charlie boarding a train together. On the station bench they were sitting on, the word ""forever"" has been carved."
Forever My Girl,https://upload.wikimedia.org/wikipedia/en/9/94/ForeverMyGirlposter.jpg,"In Saint Augustine, Louisiana, Josie is left at the altar by her fiancé Liam to pursue fame and fortune. Eight years later, he is a successful country singer.   The day after a concert in New Orleans, Liam, after a one night stand wakes up to discover the girl he slept with jumping excitedly, unaware she is on his beat up cell phone. Panicked, he takes the phone to a store where the manager fixes it for him. Afterwards, the manager asks why he still has the phone, Liam revealing it has a very important message on it.   While watching TV, Liam learns that Mason, one of his groomsmen from the wedding and his best friend from childhood, has been killed in a car accident. So, he returns to St. Augustine to attend Mason's funeral. Although Liam attempts to be discreet, Josie recognizes him. After the burial, she approaches him and punches him in the stomach.  Liam stays with his father, Pastor Brian, although his father is bitter that he never kept in contact after becoming famous. While reacquainting himself with the town, he encounters Josie at her flower shop. Liam learns that she has a seven-year old daughter, Billy, and that he is the father. Josie confesses that she found out she was pregnant two weeks after he left her at the altar.   Although Josie tried to contact him, Liam never returned her call, so she decided that if he didn't care enough to call her back to find out what was so important, then she wasn't going to contact him again because she and Billy deserve better.   Liam is also surprised to learn that his father also tried to tell him that Josie was pregnant with their daughter at one of his concerts seven years ago. However, Liam was so absorbed in his fame & intoxicated that he rudely dismissed and didn’t listen to him. Liam eventually persuades Josie to let him spend time with Billy, albeit on Josie's terms. Billy quickly realizes Liam is her father, much to Josie's surprise, and supports Liam's idea.  Liam and Billy bond, with her also displaying musical ability. Josie even agrees to let her stay the night with him. As Liam tucks her in, Billy asks him why he left her mom. He admits he was young and confused, although he regrets his decision, which Josie and Brian overhear.   After Billy falls asleep, Josie asks Liam out saying she wants to have a date with ""the Liam Page"" as she'd never experienced his fame with him. He flies her to New Orleans for their date & when they are briefly questioned by the press asking who Josie is, he answers ""She's The One"".  After returning to Saint Augustine, Liam and Billy continue to bond. She chokes on her lunch, but he doesn't realise, then is frozen after having a flashback to his mother’s death. Jake, Josie’s brother, saves Billy. Distraught that he froze, Liam gets drunk at a bar. Jake comes to find him, telling him that Josie and Billy would be better off without him.   While bandaging Liam’s wound that night from punching a mirror, Brian reveals to Liam that when his mother died, he was so absorbed in his own grief that he overlooked Liam’s and apologizes to him for it. He tells Liam that he thinks being famous and never contacting him was a way for him to deal with the grief of his mother’s death, to which he agrees. Liam leaves the next morning without telling Josie or Billy, leaving a note for his Dad telling him that they are better off without him.  Liam returns to his tour and performs in London. However, his manager Sam inspires him to return to his family. At the airport, Liam responds to the message on the answering machine that Josie left for him 8 years earlier, explaining that losing his mother caused him to fear losing her, and so flee. He returns to Saint Augustine and meets with Josie.   Liam and Josie get married and Liam plays a song on stage with Billy, first at the child's school talent show, and then during his musical tour in Berlin."
Forever's End,https://upload.wikimedia.org/wikipedia/en/8/8d/Forever%27s_End_poster.jpg,"Six years after an apocalyptic event, Sarah lives alone in a farmhouse, her time spent cleaning, piano playing and writing in a diary. One day, (after many years of being alone) her sister, Lili , bleeding from her abdomen, approaches the house. Sarah takes her sister into the bathroom and attempts to undress her, but is rebuffed. At night, upon hearing a noise, Sarah investigates while carrying a gun. Startled by a man outside the house, she shoots, killing him. In the morning she drags the body into a shed. Soon another man appears. Ryan shows Sarah a sketch he had made of her, years ago as she and her father were in a city, and has searched to find her.  Ryan attempts to convince Sarah that the ""end of the world"" never happened, that there are people and cities in the world. Lili argues with Sarah, insisting that she get the man to leave the house. As Lili attempts to have her sister force Ryan away, Sarah becomes attracted to him and eventually begin a romantic event in the grasses outside the house. Interrupted by Lili's screams, the two break down her door to find her threatening each with a knife. Separating for the night, Sarah wakes alone in the morning. Finding her dress stained she changes into a prom dress that she had been making. After seeing a sign and Lilis door reading ""dont trip"" (which Sarah ignores) Sarah trips on a lucky charm necklace, falling down the stairs and sustains an abdominal wound after landing on a chandelier. The two sisters argue, culminating in Sarah stabbing Lili.  Ryan finds Sarah bleeding on the floor. He attempts to convince her that Lili never existed by showing her the pictures in the room. He bandages her wounds and attempts to undress her in the bathroom, but denies his assistance much like how her sister refused help a few days ago. She agrees to go with Ryan to the city, departing for the day–long hike in the morning. Along the walk she confronts Ryan, who pushes a finger into her abdominal wound, he tells her it hasn't been six years since anything and that was all in her head. Lying on the ground she recalls walking along a city street with her dad as he presents her with the very same lucky charm necklace. She begins running toward the Fourth of July fireworks, turning to find him gone. She walks back, stopping at an alley where he is being attacked by a masked man. He shoots Sarah's father then stabs her twice and while speaking to her Sarah realizes that the man is Ryan. While on the ground Sarah shoots a gun at him, then turns to see her dying father. Back in the fields Sarah shoots at Ryan, but cannot find his body. She gathers her belongings, continuing to walk the path until she approaches the city."
Forged (film),https://upload.wikimedia.org/wikipedia/en/7/77/Forged_FilmPoster.jpeg,"Set in the cold and industrial town of Scranton, Pennsylvania, Forged follows Chuco (Manny Pérez) on his quest to redeem himself after committing a sin against his son, Machito (David Castro). After Chuco’s release from prison, the boy, now 13 years old, abused and homeless, seeks him out and mutters: “You killed my mother. Now I kill you.” As Chuco’s guilt and Machito’s need for a father take hold, they must find a way to move past the circumstances to forge a bond that has been once broken."
